timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]waterPin
29690429,,,10000.000,,,10000.000,0
29700429,,,10000.000,,,10000.000,0
29710429,,,10000.000,,,10000.000,0
29720429,,,10000.000,,,10000.000,0
29730429,,,10000.000,,,10000.000,0
29740429,,,10000.000,,,10000.000,0
29750429,,,10000.000,,,10000.000,0
29760429,,,10000.000,,,10000.000,0
29770429,,,10000.000,,,10000.000,0
29780429,,,10000.000,,,10000.000,0
29790429,,,10000.000,,,10000.000,0
29800429,,,10000.000,,,10000.000,0
29810429,,,10000.000,,,10000.000,0
29820429,,,10000.000,,,10000.000,0
29830429,,,10000.000,,,10000.000,0
29840429,,,10000.000,,,10000.000,0
29850429,,,10000.000,,,10000.000,0
29860429,,,10000.000,,,10000.000,0
29870429,,,10001.000,,,10000.000,0
29880447,,,9999.000,,,10000.000,0
29890447,,,10000.000,,,10000.000,0
29900429,,,10000.000,,,10000.000,0
29910429,,,10000.000,,,10000.000,0
29920429,,,10000.000,,,10000.000,0
29930429,,,10000.000,,,10000.000,0
29940429,,,10000.000,,,10000.000,0
29950429,,,10000.000,,,10000.000,0
29960429,,,10001.000,,,10000.000,0
29970447,,,9999.000,,,10000.000,0
29980447,,,10001.000,,,10000.000,0
29990447,,,9999.000,,,10000.000,0
30000447,,,10000.000,,,10000.000,0
30010429,,,10000.000,,,10000.000,0
30020429,,,10000.000,,,10000.000,0
30030429,,,10000.000,,,10000.000,0
30040429,,,10000.000,,,10000.000,0
30050429,,,10000.000,,,10000.000,0
30060429,,,10000.000,,,10000.000,0
30070429,,,10000.000,,,10000.000,0
30080429,,,10000.000,,,10000.000,0
30090429,,,10000.000,,,10000.000,0
30100429,,,10000.000,,,10000.000,0
30110429,,,10000.000,,,10000.000,0
30120429,,,10000.000,,,10000.000,0
30130429,,,10000.000,,,10000.000,0
30140429,,,10000.000,,,10000.000,0
30150429,,,10000.000,,,10000.000,0
30160429,,,10001.000,,,10000.000,0
30170447,,,9999.000,,,10000.000,0
30180447,,,10000.000,,,10000.000,0
30190429,,,10000.000,,,10000.000,0
30200429,,,10000.000,,,10000.000,0
30210429,,,10000.000,,,10000.000,0
30220429,,,10000.000,,,10000.000,0
30230429,,,10000.000,,,10000.000,0
30240429,,,10000.000,,,10000.000,0
30250429,,,10000.000,,,10000.000,0
30260429,,,10000.000,,,10000.000,0
30270429,,,10000.000,,,10000.000,0
30280429,,,10000.000,,,10000.000,0
30290429,,,10000.000,,,10000.000,0
30300429,,,10000.000,,,10000.000,0
30310429,,,10001.000,,,10000.000,0
30320447,,,9999.000,,,10000.000,0
30330447,,,10000.000,,,10000.000,0
30340429,,,10000.000,,,10000.000,0
30350429,,,10000.000,,,10000.000,0
30360429,,,10000.000,,,10000.000,0
30370429,,,10000.000,,,10000.000,0
30380429,,,10000.000,,,10000.000,0
30390429,,,10000.000,,,10000.000,0
30400429,,,10000.000,,,10000.000,0
30410429,,,10000.000,,,10000.000,0
30420429,,,10000.000,,,10000.000,0
30430429,,,10000.000,,,10000.000,0
30440429,,,10000.000,,,10000.000,0
30450429,,,10000.000,,,10000.000,0
30460429,,,10000.000,,,10000.000,0
30470429,,,10000.000,,,10000.000,0
30480429,,,10001.000,,,10000.000,0
30490447,,,9999.000,,,10000.000,0
30500447,,,10000.000,,,10000.000,0
30510429,,,10000.000,,,10000.000,0
30520429,,,10000.000,,,10000.000,0
30530429,,,10000.000,,,10000.000,0
30540429,,,10000.000,,,10000.000,0
30550429,,,10000.000,,,10000.000,0
30560429,,,10000.000,,,10000.000,0
30570429,,,10001.000,,,10000.000,0
30580447,,,9999.000,,,10000.000,0
30590447,,,10000.000,,,10000.000,0
30600429,,,10000.000,,,10000.000,0
30610429,,,10000.000,,,10000.000,0
30620429,,,10000.000,,,10000.000,0
30630429,,,10000.000,,,10000.000,0
30640429,,,10000.000,,,10000.000,0
30650429,,,10000.000,,,10000.000,0
30660429,,,10000.000,,,10000.000,0
30670429,,,10000.000,,,10000.000,0
30680429,,,10000.000,,,10000.000,0
30690429,,,10000.000,,,10000.000,0
30700429,,,10000.000,,,10000.000,0
30710429,,,10000.000,,,10000.000,0
30720429,,,10000.000,,,10000.000,0
30730429,,,10000.000,,,10000.000,0
30740429,,,10000.000,,,10000.000,0
30750429,,,10000.000,,,10000.000,0
30760429,,,10000.000,,,10000.000,0
30770429,,,10000.000,,,10000.000,0
30780429,,,10000.000,,,10000.000,0
30790429,,,10000.000,,,10000.000,0
30800429,,,10000.000,,,10000.000,0
30810429,,,10000.000,,,10000.000,0
30820429,,,10000.000,,,10000.000,0
30830429,,,10000.000,,,10000.000,0
30840429,,,10000.000,,,10000.000,0
30850429,,,10000.000,,,10000.000,0
30860429,,,10000.000,,,10000.000,0
30870429,,,10000.000,,,10000.000,0
30880429,,,10000.000,,,10000.000,0
30890429,,,10000.000,,,10000.000,0
30900429,,,10000.000,,,10000.000,0
30910429,,,10000.000,,,10000.000,0
30920429,,,10000.000,,,10000.000,0
30930429,,,10000.000,,,10000.000,0
30940429,,,10000.000,,,10000.000,0
30950429,,,10000.000,,,10000.000,0
30960429,,,10000.000,,,10000.000,0
30970429,,,10000.000,,,10000.000,0
30980429,,,10000.000,,,10000.000,0
30990429,,,10000.000,,,10000.000,0
31000429,,,10000.000,,,10000.000,0
31010429,,,10000.000,,,10000.000,0
31020429,,,10000.000,,,10000.000,0
31030429,,,10000.000,,,10000.000,0
31040429,,,10000.000,,,10000.000,0
31050429,,,10000.000,,,10000.000,0
31060429,,,10000.000,,,10000.000,0
31070429,,,10000.000,,,10000.000,0
31080429,,,10000.000,,,10000.000,0
31090429,,,10000.000,,,10000.000,0
31100429,,,10000.000,,,10000.000,0
31110429,,,10000.000,,,10000.000,0
31120429,,,10001.000,,,10000.000,0
31130447,,,9999.000,,,10000.000,0
31140447,,,10000.000,,,10000.000,0
31150429,,,10000.000,,,10000.000,0
31160429,,,10000.000,,,10000.000,0
31170429,,,10001.000,,,10000.000,0
31180447,,,9999.000,,,10000.000,0
31190447,,,10000.000,,,10000.000,0
31200429,,,10000.000,,,10000.000,0
31210429,,,10000.000,,,10000.000,0
31220429,,,10000.000,,,10000.000,0
31230429,,,10000.000,,,10000.000,0
31240429,,,10000.000,,,10000.000,0
31250429,,,10000.000,,,10000.000,0
31260429,,,10000.000,,,10000.000,0
31270429,,,10000.000,,,10000.000,0
31280429,,,10000.000,,,10000.000,0
31290429,,,10001.000,,,10000.000,0
31300447,,,9999.000,,,10000.000,0
31310447,,,10000.000,,,10000.000,0
31320429,,,10000.000,,,10000.000,0
31330429,,,10000.000,,,10000.000,0
31340429,,,10000.000,,,10000.000,0
31350429,,,10000.000,,,10000.000,0
31360429,,,10000.000,,,10000.000,0
31370429,,,10000.000,,,10000.000,0
31380429,,,10000.000,,,10000.000,0
31390429,,,10000.000,,,10000.000,0
31400429,,,10000.000,,,10000.000,0
31410429,,,10000.000,,,10000.000,0
31420429,,,10000.000,,,10000.000,0
31430429,,,10000.000,,,10000.000,0
31440429,,,10000.000,,,10000.000,0
31450429,,,10000.000,,,10000.000,0
31460429,,,10000.000,,,10000.000,0
31470429,,,10000.000,,,10000.000,0
31480429,,,10000.000,,,10000.000,0
31490429,,,10000.000,,,10000.000,0
31500429,,,10000.000,,,10000.000,0
31510429,,,10000.000,,,10000.000,0
31520429,,,10000.000,,,10000.000,0
31530429,,,10000.000,,,10000.000,0
31540429,,,10000.000,,,10000.000,0
31550429,,,10000.000,,,10000.000,0
31560429,,,10000.000,,,10000.000,0
31570429,,,10000.000,,,10000.000,0
31580429,,,10000.000,,,10000.000,0
31590429,,,10000.000,,,10000.000,0
31600429,,,10000.000,,,10000.000,0
31610429,,,10001.000,,,10000.000,0
31620447,,,9999.000,,,10000.000,0
31630447,,,10000.000,,,10000.000,0
31640429,,,10000.000,,,10000.000,0
31650429,,,10000.000,,,10000.000,0
31660429,,,10000.000,,,10000.000,0
31670429,,,10001.000,,,10000.000,0
31680447,,,9999.000,,,10000.000,0
31690447,,,10001.000,,,10000.000,0
31700447,,,9999.000,,,10000.000,0
31710447,,,10000.000,,,10000.000,0
31720429,,,10000.000,,,10000.000,0
31730429,,,10000.000,,,10000.000,0
31740429,,,10000.000,,,10000.000,0
31750429,,,10000.000,,,10000.000,0
31760429,,,10000.000,,,10000.000,0
31770429,,,10000.000,,,10000.000,0
31780429,,,10000.000,,,10000.000,0
31790429,,,10000.000,,,10000.000,0
31800429,,,10000.000,,,10000.000,0
31810429,,,10000.000,,,10000.000,0
31820429,,,10000.000,,,10000.000,0
31830429,,,10000.000,,,10000.000,0
31840429,,,10000.000,,,10000.000,0
31850429,,,10000.000,,,10000.000,0
31860429,,,10000.000,,,10000.000,0
31870429,,,10000.000,,,10000.000,0
31880429,,,10000.000,,,10000.000,0
31890429,,,10001.000,,,10000.000,0
31900447,,,10000.000,,,10000.000,0
31910429,,,9999.000,,,10000.000,0
31920447,,,10000.000,,,10000.000,0
31930429,,,10000.000,,,10000.000,0
31940429,,,10000.000,,,10000.000,0
31950429,,,10000.000,,,10000.000,0
31960429,,,10000.000,,,10000.000,0
31970429,,,10001.000,,,10000.000,0
31980447,,,9999.000,,,10000.000,0
31990447,,,10001.000,,,10000.000,0
32000447,,,10000.000,,,10000.000,0
32010429,,,9999.000,,,10000.000,0
32020447,,,10000.000,,,10000.000,0
32030429,,,10000.000,,,10000.000,0
32040429,,,10000.000,,,10000.000,0
32050429,,,10000.000,,,10000.000,0
32060429,,,10000.000,,,10000.000,0
32070429,,,10000.000,,,10000.000,0
32080429,,,10000.000,,,10000.000,0
32090429,,,10000.000,,,10000.000,0
32100429,,,10001.000,,,10000.000,0
32110447,,,9999.000,,,10000.000,0
32120447,,,10001.000,,,10000.000,0
32130447,,,10000.000,,,10000.000,0
32140429,,,9999.000,,,10000.000,0
32150447,,,10000.000,,,10000.000,0
32160429,,,10000.000,,,10000.000,0
32170429,,,10000.000,,,10000.000,0
32180429,,,10000.000,,,10000.000,0
32190429,,,10000.000,,,10000.000,0
32200429,,,10000.000,,,10000.000,0
32210429,,,10000.000,,,10000.000,0
32220429,,,10000.000,,,10000.000,0
32230429,,,10000.000,,,10000.000,0
32240429,,,10000.000,,,10000.000,0
32250429,,,10000.000,,,10000.000,0
32260429,,,10000.000,,,10000.000,0
32270429,,,10000.000,,,10000.000,0
32280429,,,10000.000,,,10000.000,0
32290429,,,10000.000,,,10000.000,0
32300429,,,10000.000,,,10000.000,0
32310429,,,10000.000,,,10000.000,0
32320429,,,10000.000,,,10000.000,0
32330429,,,10000.000,,,10000.000,0
32340429,,,10000.000,,,10000.000,0
32350429,,,10000.000,,,10000.000,0
32360429,,,10000.000,,,10000.000,0
32370429,,,10000.000,,,10000.000,0
32380429,,,10000.000,,,10000.000,0
32390429,,,10000.000,,,10000.000,0
32400429,,,10000.000,,,10000.000,0
32410429,,,10000.000,,,10000.000,0
32420429,,,10001.000,,,10000.000,0
32430447,,,10000.000,,,10000.000,0
32440429,,,9999.000,,,10000.000,0
32450447,,,10000.000,,,10000.000,0
32460429,,,10000.000,,,10000.000,0
32470429,,,10000.000,,,10000.000,0
32480429,,,10000.000,,,10000.000,0
32490429,,,10000.000,,,10000.000,0
32500429,,,10000.000,,,10000.000,0
32510429,,,10000.000,,,10000.000,0
32520429,,,10000.000,,,10000.000,0
32530429,,,10001.000,,,10000.000,0
32540447,,,10000.000,,,10000.000,0
32550429,,,9999.000,,,10000.000,0
32560447,,,10000.000,,,10000.000,0
32570429,,,10000.000,,,10000.000,0
32580429,,,10000.000,,,10000.000,0
32590429,,,10000.000,,,10000.000,0
32600429,,,10000.000,,,10000.000,0
32610429,,,10000.000,,,10000.000,0
32620429,,,10000.000,,,10000.000,0
32630429,,,10000.000,,,10000.000,0
32640429,,,10000.000,,,10000.000,0
32650429,,,10001.000,,,10000.000,0
32660447,,,9999.000,,,10000.000,0
32670447,,,10000.000,,,10000.000,0
32680429,,,10000.000,,,10000.000,0
32690429,,,10000.000,,,10000.000,0
32700429,,,10000.000,,,10000.000,0
32710429,,,10000.000,,,10000.000,0
32720429,,,10001.000,,,10000.000,0
32730447,,,10000.000,,,10000.000,0
32740429,,,10000.000,,,10000.000,0
32750429,,,9999.000,,,10000.000,0
32760447,,,10000.000,,,10000.000,0
32770429,,,10000.000,,,10000.000,0
32780429,,,10000.000,,,10000.000,0
32790429,,,10000.000,,,10000.000,0
32800429,,,10000.000,,,10000.000,0
32810429,,,10000.000,,,10000.000,0
32820429,,,10000.000,,,10000.000,0
32830429,,,10000.000,,,10000.000,0
32840429,,,10000.000,,,10000.000,0
32850429,,,10000.000,,,10000.000,0
32860429,,,10001.000,,,10000.000,0
32870447,,,9999.000,,,10000.000,0
32880447,,,10000.000,,,10000.000,0
32890429,,,10000.000,,,10000.000,0
32900429,,,10000.000,,,10000.000,0
32910429,,,10000.000,,,10000.000,0
32920429,,,10000.000,,,10000.000,0
32930429,,,10000.000,,,10000.000,0
32940429,,,10000.000,,,10000.000,0
32950429,,,10000.000,,,10000.000,0
32960429,,,10000.000,,,10000.000,0
32970429,,,10000.000,,,10000.000,0
32980429,,,10000.000,,,10000.000,0
32990429,,,10000.000,,,10000.000,0
33000429,,,10000.000,,,10000.000,0
33010429,,,10000.000,,,10000.000,0
33020429,,,10000.000,,,10000.000,0
33030429,,,10000.000,,,10000.000,0
33040429,,,10000.000,,,10000.000,0
33050429,,,10001.000,,,10000.000,0
33060447,,,9999.000,,,10000.000,0
33070447,,,10000.000,,,10000.000,0
33080429,,,10000.000,,,10000.000,0
33090429,,,10000.000,,,10000.000,0
33100429,,,10000.000,,,10000.000,0
33110429,,,10000.000,,,10000.000,0
33120429,,,10000.000,,,10000.000,0
33130429,,,10000.000,,,10000.000,0
33140429,,,10000.000,,,10000.000,0
33150429,,,10000.000,,,10000.000,0
33160429,,,10001.000,,,10000.000,0
33170447,,,9999.000,,,10000.000,0
33180447,,,10000.000,,,10000.000,0
33190429,,,10000.000,,,10000.000,0
33200429,,,10000.000,,,10000.000,0
33210429,,,10000.000,,,10000.000,0
33220429,,,10000.000,,,10000.000,0
33230429,,,10000.000,,,10000.000,0
33240429,,,10000.000,,,10000.000,0
33250429,,,10001.000,,,10000.000,0
33260447,,,9999.000,,,10000.000,0
33270447,,,10001.000,,,10000.000,0
33280447,,,9999.000,,,10000.000,0
33290447,,,10000.000,,,10000.000,0
33300429,,,10000.000,,,10000.000,0
33310429,,,10000.000,,,10000.000,0
33320429,,,10000.000,,,10000.000,0
33330429,,,10000.000,,,10000.000,0
33340429,,,10000.000,,,10000.000,0
33350429,,,10000.000,,,10000.000,0
33360429,,,10000.000,,,10000.000,0
33370429,,,10001.000,,,10000.000,0
33380447,,,9999.000,,,10000.000,0
33390447,,,10000.000,,,10000.000,0
33400429,,,10000.000,,,10000.000,0
33410429,,,10000.000,,,10000.000,0
33420429,,,10000.000,,,10000.000,0
33430429,,,10000.000,,,10000.000,0
33440429,,,10000.000,,,10000.000,0
33450429,,,10000.000,,,10000.000,0
33460429,,,10000.000,,,10000.000,0
33470429,,,10000.000,,,10000.000,0
33480429,,,10000.000,,,10000.000,0
33490429,,,10000.000,,,10000.000,0
33500429,,,10000.000,,,10000.000,0
33510429,,,10000.000,,,10000.000,0
33520429,,,10000.000,,,10000.000,0
33530429,,,10000.000,,,10000.000,0
33540429,,,10000.000,,,10000.000,0
33550429,,,10000.000,,,10000.000,0
33560429,,,10000.000,,,10000.000,0
33570429,,,10000.000,,,10000.000,0
33580429,,,10000.000,,,10000.000,0
33590429,,,10000.000,,,10000.000,0
33600429,,,10000.000,,,10000.000,0
33610429,,,10001.000,,,10000.000,0
33620447,,,9999.000,,,10000.000,0
33630447,,,10000.000,,,10000.000,0
33640429,,,10000.000,,,10000.000,0
33650429,,,10000.000,,,10000.000,0
33660429,,,10000.000,,,10000.000,0
33670429,,,10000.000,,,10000.000,0
33680429,,,10001.000,,,10000.000,0
33690447,,,9999.000,,,10000.000,0
33700447,,,10000.000,,,10000.000,0
33710429,,,10000.000,,,10000.000,0
33720429,,,10000.000,,,10000.000,0
33730429,,,10000.000,,,10000.000,0
33740429,,,10000.000,,,10000.000,0
33750429,,,10000.000,,,10000.000,0
33760429,,,10000.000,,,10000.000,0
33770429,,,10000.000,,,10000.000,0
33780429,,,10001.000,,,10000.000,0
33790447,,,9999.000,,,10000.000,0
33800447,,,10000.000,,,10000.000,0
33810429,,,10000.000,,,10000.000,0
33820429,,,10000.000,,,10000.000,0
33830429,,,10000.000,,,10000.000,0
33840429,,,10000.000,,,10000.000,0
33850429,,,10000.000,,,10000.000,0
33860429,,,10000.000,,,10000.000,0
33870429,,,10000.000,,,10000.000,0
33880429,,,10000.000,,,10000.000,0
33890429,,,10000.000,,,10000.000,0
33900429,,,10000.000,,,10000.000,0
33910429,,,10000.000,,,10000.000,0
33920429,,,10001.000,,,10000.000,0
33930447,,,9999.000,,,10000.000,0
33940447,,,10000.000,,,10000.000,0
33950429,,,10000.000,,,10000.000,0
33960429,,,10000.000,,,10000.000,0
33970429,,,10000.000,,,10000.000,0
33980429,,,10000.000,,,10000.000,0
33990429,,,10000.000,,,10000.000,0
34000429,,,10000.000,,,10000.000,0
34010429,,,10000.000,,,10000.000,0
34020429,,,10000.000,,,10000.000,0
34030429,,,10000.000,,,10000.000,0
34040429,,,10000.000,,,10000.000,0
34050429,,,10000.000,,,10000.000,0
34060429,,,10000.000,,,10000.000,0
34070429,,,10000.000,,,10000.000,0
34080429,,,10000.000,,,10000.000,0
34090429,,,10000.000,,,10000.000,0
34100429,,,10000.000,,,10000.000,0
34110429,,,10000.000,,,10000.000,0
34120429,,,10000.000,,,10000.000,0
34130429,,,10000.000,,,10000.000,0
34140429,,,10000.000,,,10000.000,0
34150429,,,10000.000,,,10000.000,0
34160429,,,10000.000,,,10000.000,0
34170429,,,10000.000,,,10000.000,0
34180429,,,10000.000,,,10000.000,0
34190429,,,10000.000,,,10000.000,0
34200429,,,10000.000,,,10000.000,0
34210429,,,10000.000,,,10000.000,0
34220429,,,10000.000,,,10000.000,0
34230429,,,10000.000,,,10000.000,0
34240429,,,10000.000,,,10000.000,0
34250429,,,10000.000,,,10000.000,0
34260429,,,10000.000,,,10000.000,0
34270429,,,10000.000,,,10000.000,0
34280429,,,10000.000,,,10000.000,0
34290429,,,10000.000,,,10000.000,0
34300429,,,10000.000,,,10000.000,0
34310429,,,10000.000,,,10000.000,0
34320429,,,10000.000,,,10000.000,0
34330429,,,10000.000,,,10000.000,0
34340429,,,10000.000,,,10000.000,0
34350429,,,10000.000,,,10000.000,0
34360429,,,10000.000,,,10000.000,0
34370429,,,10000.000,,,10000.000,0
34380429,,,10000.000,,,10000.000,0
34390429,,,10000.000,,,10000.000,0
34400429,,,10000.000,,,10000.000,0
34410429,,,10000.000,,,10000.000,0
34420429,,,10000.000,,,10000.000,0
34430429,,,10000.000,,,10000.000,0
34440429,,,10000.000,,,10000.000,0
34450429,,,10000.000,,,10000.000,0
34460429,,,10000.000,,,10000.000,0
34470429,,,10000.000,,,10000.000,0
34480429,,,10000.000,,,10000.000,0
34490429,,,10000.000,,,10000.000,0
34500429,,,10000.000,,,10000.000,0
34510429,,,10000.000,,,10000.000,0
34520429,,,10000.000,,,10000.000,0
34530429,,,10000.000,,,10000.000,0
34540429,,,10000.000,,,10000.000,0
34550429,,,10000.000,,,10000.000,0
34560429,,,10000.000,,,10000.000,0
34570429,,,10000.000,,,10000.000,0
34580429,,,10000.000,,,10000.000,0
34590429,,,10000.000,,,10000.000,0
34600429,,,10000.000,,,10000.000,0
34610429,,,10000.000,,,10000.000,0
34620429,,,10001.000,,,10000.000,0
34630447,,,9999.000,,,10000.000,0
34640447,,,10000.000,,,10000.000,0
34650429,,,10000.000,,,10000.000,0
34660429,,,10000.000,,,10000.000,0
34670429,,,10000.000,,,10000.000,0
34680429,,,10000.000,,,10000.000,0
34690429,,,10000.000,,,10000.000,0
34700429,,,10000.000,,,10000.000,0
34710429,,,10000.000,,,10000.000,0
34720429,,,10000.000,,,10000.000,0
34730429,,,10000.000,,,10000.000,0
34740429,,,10000.000,,,10000.000,0
34750429,,,10000.000,,,10000.000,0
34760429,,,10000.000,,,10000.000,0
34770429,,,10000.000,,,10000.000,0
34780429,,,10000.000,,,10000.000,0
34790429,,,10000.000,,,10000.000,0
34800429,,,10000.000,,,10000.000,0
34810429,,,10000.000,,,10000.000,0
34820429,,,10001.000,,,10000.000,0
34830447,,,9999.000,,,10000.000,0
34840447,,,10001.000,,,10000.000,0
34850447,,,9999.000,,,10000.000,0
34860447,,,10000.000,,,10000.000,0
34870429,,,10000.000,,,10000.000,0
34880429,,,10000.000,,,10000.000,0
34890429,,,10000.000,,,10000.000,0
34900429,,,10000.000,,,10000.000,0
34910429,,,10000.000,,,10000.000,0
34920429,,,10000.000,,,10000.000,0
34930429,,,10000.000,,,10000.000,0
34940429,,,10000.000,,,10000.000,0
34950429,,,10000.000,,,10000.000,0
34960429,,,10000.000,,,10000.000,0
34970429,,,10000.000,,,10000.000,0
34980429,,,10000.000,,,10000.000,0
34990429,,,10000.000,,,10000.000,0
35000429,,,10000.000,,,10000.000,0
35010429,,,10000.000,,,10000.000,0
35020429,,,10000.000,,,10000.000,0
35030429,,,10000.000,,,10000.000,0
35040429,,,10000.000,,,10000.000,0
35050429,,,10000.000,,,10000.000,0
35060429,,,10000.000,,,10000.000,0
35070429,,,10000.000,,,10000.000,0
35080429,,,10001.000,,,10000.000,0
35090447,,,9999.000,,,10000.000,0
35100447,,,10000.000,,,10000.000,0
35110429,,,10000.000,,,10000.000,0
35120429,,,10000.000,,,10000.000,0
35130429,,,10000.000,,,10000.000,0
35140429,,,10000.000,,,10000.000,0
35150429,,,10000.000,,,10000.000,0
35160429,,,10000.000,,,10000.000,0
35170429,,,10000.000,,,10000.000,0
35180429,,,10000.000,,,10000.000,0
35190429,,,10000.000,,,10000.000,0
35200429,,,10000.000,,,10000.000,0
35210429,,,10000.000,,,10000.000,0
35220429,,,10000.000,,,10000.000,0
35230429,,,10000.000,,,10000.000,0
35240429,,,10000.000,,,10000.000,0
35250429,,,10000.000,,,10000.000,0
35260429,,,10000.000,,,10000.000,0
35270429,,,10000.000,,,10000.000,0
35280429,,,10000.000,,,10000.000,0
35290429,,,10000.000,,,10000.000,0
35300429,,,10000.000,,,10000.000,0
35310429,,,10000.000,,,10000.000,0
35320429,,,10000.000,,,10000.000,0
35330429,,,10000.000,,,10000.000,0
35340429,,,10000.000,,,10000.000,0
35350429,,,10001.000,,,10000.000,0
35360447,,,9999.000,,,10000.000,0
35370447,,,10000.000,,,10000.000,0
35380429,,,10000.000,,,10000.000,0
35390429,,,10001.000,,,10000.000,0
35400447,,,9999.000,,,10000.000,0
35410447,,,10000.000,,,10000.000,0
35420429,,,10000.000,,,10000.000,0
35430429,,,10000.000,,,10000.000,0
35440429,,,10000.000,,,10000.000,0
35450429,,,10000.000,,,10000.000,0
35460429,,,10001.000,,,10000.000,0
35470447,,,9999.000,,,10000.000,0
35480447,,,10000.000,,,10000.000,0
35490429,,,10000.000,,,10000.000,0
35500429,,,10000.000,,,10000.000,0
35510429,,,10000.000,,,10000.000,0
35520429,,,10000.000,,,10000.000,0
35530429,,,10000.000,,,10000.000,0
35540429,,,10000.000,,,10000.000,0
35550429,,,10000.000,,,10000.000,0
35560429,,,10001.000,,,10000.000,0
35570447,,,10000.000,,,10000.000,0
35580429,,,9999.000,,,10000.000,0
35590447,,,10000.000,,,10000.000,0
35600429,,,10000.000,,,10000.000,0
35610429,,,10001.000,,,10000.000,0
35620447,,,9999.000,,,10000.000,0
35630447,,,10000.000,,,10000.000,0
35640429,,,10000.000,,,10000.000,0
35650429,,,10000.000,,,10000.000,0
35660429,,,10000.000,,,10000.000,0
35670429,,,10000.000,,,10000.000,0
35680429,,,10001.000,,,10000.000,0
35690447,,,9999.000,,,10000.000,0
35700447,,,10000.000,,,10000.000,0
35710429,,,10000.000,,,10000.000,0
35720429,,,10000.000,,,10000.000,0
35730429,,,10000.000,,,10000.000,0
35740429,,,10000.000,,,10000.000,0
35750429,,,10001.000,,,10000.000,0
35760447,,,9999.000,,,10000.000,0
35770447,,,10000.000,,,10000.000,0
35780429,,,10000.000,,,10000.000,0
35790429,,,10000.000,,,10000.000,0
35800429,,,10000.000,,,10000.000,0
35810429,,,10000.000,,,10000.000,0
35820429,,,10000.000,,,10000.000,0
35830429,,,10000.000,,,10000.000,0
35840429,,,10000.000,,,10000.000,0
35850429,,,10000.000,,,10000.000,0
35860429,,,10000.000,,,10000.000,0
35870429,,,10000.000,,,10000.000,0
35880429,,,10000.000,,,10000.000,0
35890429,,,10000.000,,,10000.000,0
35900429,,,10000.000,,,10000.000,0
35910429,,,10000.000,,,10000.000,0
35920429,,,10000.000,,,10000.000,0
35930429,,,10000.000,,,10000.000,0
35940429,,,10000.000,,,10000.000,0
35950429,,,10000.000,,,10000.000,0
35960429,,,10000.000,,,10000.000,0
35970429,,,10000.000,,,10000.000,0
35980429,,,10000.000,,,10000.000,0
35990429,,,10000.000,,,10000.000,0
36000429,,,10000.000,,,10000.000,0
36010429,,,10000.000,,,10000.000,0
36020429,,,10000.000,,,10000.000,0
36030429,,,10000.000,,,10000.000,0
36040429,,,10000.000,,,10000.000,0
36050429,,,10000.000,,,10000.000,0
36060429,,,10000.000,,,10000.000,0
36070429,,,10000.000,,,10000.000,0
36080429,,,10000.000,,,10000.000,0
36090429,,,10000.000,,,10000.000,0
36100429,,,10000.000,,,10000.000,0
36110429,,,10000.000,,,10000.000,0
36120429,,,10000.000,,,10000.000,0
36130429,,,10000.000,,,10000.000,0
36140429,,,10000.000,,,10000.000,0
36150429,,,10000.000,,,10000.000,0
36160429,,,10000.000,,,10000.000,0
36170429,,,10000.000,,,10000.000,0
36180429,,,10000.000,,,10000.000,0
36190429,,,10000.000,,,10000.000,0
36200429,,,10000.000,,,10000.000,0
36210429,,,10001.000,,,10000.000,0
36220447,,,9999.000,,,10000.000,0
36230447,,,10001.000,,,10000.000,0
36240447,,,9999.000,,,10000.000,0
36250447,,,10000.000,,,10000.000,0
36260429,,,10000.000,,,10000.000,0
36270429,,,10000.000,,,10000.000,0
36280429,,,10000.000,,,10000.000,0
36290429,,,10000.000,,,10000.000,0
36300429,,,10000.000,,,10000.000,0
36310429,,,10000.000,,,10000.000,0
36320429,,,10000.000,,,10000.000,0
36330429,,,10000.000,,,10000.000,0
36340429,,,10001.000,,,10000.000,0
36350447,,,9999.000,,,10000.000,0
36360447,,,10000.000,,,10000.000,0
36370429,,,10000.000,,,10000.000,0
36380429,,,10000.000,,,10000.000,0
36390429,,,10000.000,,,10000.000,0
36400429,,,10000.000,,,10000.000,0
36410429,,,10000.000,,,10000.000,0
36420429,,,10000.000,,,10000.000,0
36430429,,,10001.000,,,10000.000,0
36440447,,,9999.000,,,10000.000,0
36450447,,,10001.000,,,10000.000,0
36460447,,,9999.000,,,10000.000,0
36470447,,,10000.000,,,10000.000,0
36480429,,,10000.000,,,10000.000,0
36490429,,,10000.000,,,10000.000,0
36500429,,,10000.000,,,10000.000,0
36510429,,,10000.000,,,10000.000,0
36520429,,,10000.000,,,10000.000,0
36530429,,,10000.000,,,10000.000,0
36540429,,,10000.000,,,10000.000,0
36550429,,,10000.000,,,10000.000,0
36560429,,,10000.000,,,10000.000,0
36570429,,,10000.000,,,10000.000,0
36580429,,,10000.000,,,10000.000,0
36590429,,,10000.000,,,10000.000,0
36600429,,,10000.000,,,10000.000,0
36610429,,,10000.000,,,10000.000,0
36620429,,,10000.000,,,10000.000,0
36630429,,,10001.000,,,10000.000,0
36640447,,,9999.000,,,10000.000,0
36650447,,,10001.000,,,10000.000,0
