timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]waterPin
34350434,,,50000.000,,,50000.000,0
34400434,,,50000.000,,,50000.000,0
34450433,,,50000.000,,,50000.000,0
34500434,,,50000.000,,,50000.000,0
34550434,,,50000.000,,,50000.000,0
34600434,,,50000.000,,,50000.000,0
34650434,,,50000.000,,,50000.000,0
34700433,,,50000.000,,,50000.000,0
34750434,,,50000.000,,,50000.000,0
34800434,,,50000.000,,,50000.000,0
34850434,,,50000.000,,,50000.000,0
34900434,,,50000.000,,,50000.000,0
34950434,,,50000.000,,,50000.000,0
35000434,,,50000.000,,,50000.000,0
35050434,,,50000.000,,,50000.000,0
35100434,,,50000.000,,,50000.000,0
35150434,,,50000.000,,,50000.000,1
35200434,,,50000.000,,,50000.000,1
35250434,,,50000.000,,,50000.000,0
35300434,,,50000.000,,,50000.000,0
35350434,,,50000.000,,,50000.000,0
35400434,,,50000.000,,,50000.000,0
35450434,,,50000.000,,,50000.000,0
35500433,,,50000.000,,,50000.000,0
35550434,,,50000.000,,,50000.000,0
35600434,,,50000.000,,,50000.000,0
35650433,,,50000.000,,,50000.000,0
35700434,,,50000.000,,,50000.000,0
35750434,,,50000.000,,,50000.000,0
35800434,,,50000.000,,,50000.000,0
35850433,,,50000.000,,,50000.000,0
35900433,,,50000.000,,,50000.000,0
35950434,,,50000.000,,,50000.000,0
36000434,,,50000.000,,,50000.000,0
36050434,,,50000.000,,,50000.000,0
36100434,,,50000.000,,,50000.000,0
36150434,,,50000.000,,,50000.000,0
36200434,,,50000.000,,,50000.000,0
36250434,,,50000.000,,,50000.000,0
36300434,,,50000.000,,,50000.000,0
36350433,,,50000.000,,,50000.000,0
36400434,,,50000.000,,,50000.000,0
36450434,,,50000.000,,,50000.000,0
36500434,,,50000.000,,,50000.000,0
36550434,,,50000.000,,,50000.000,0
36600434,,,50000.000,,,50000.000,0
36650434,,,50000.000,,,50000.000,0
36700434,,,50000.000,,,50000.000,0
36750434,,,50000.000,,,50000.000,0
36800434,,,50000.000,,,50000.000,0
36850434,,,50000.000,,,50000.000,0
36900434,,,50000.000,,,50000.000,0
36950434,,,50000.000,,,50000.000,0
37000434,,,50000.000,,,50000.000,0
37050434,,,50000.000,,,50000.000,0
37100434,,,50000.000,,,50000.000,0
37150434,,,50000.000,,,50000.000,0
37200434,,,50000.000,,,50000.000,0
37250434,,,50000.000,,,50000.000,0
37300434,,,50000.000,,,50000.000,0
37350434,,,50000.000,,,50000.000,0
37400434,,,50000.000,,,50000.000,0
37450434,,,50000.000,,,50000.000,0
37500434,,,50000.000,,,50000.000,0
37550434,,,50000.000,,,50000.000,0
37600433,,,50000.000,,,50000.000,0
37650433,,,50000.000,,,50000.000,0
37700434,,,50000.000,,,50000.000,0
37750433,,,50000.000,,,50000.000,0
37800434,,,50000.000,,,50000.000,0
37850433,,,50000.000,,,50000.000,0
37900434,,,50000.000,,,50000.000,0
37950434,,,50000.000,,,50000.000,0
38000433,,,50000.000,,,50000.000,0
38050434,,,50000.000,,,50000.000,0
38100434,,,50000.000,,,50000.000,0
38150434,,,50000.000,,,50000.000,0
38200433,,,50000.000,,,50000.000,0
38250434,,,50000.000,,,50000.000,0
38300434,,,50000.000,,,50000.000,0
38350434,,,50000.000,,,50000.000,0
38400434,,,50000.000,,,50000.000,0
38450434,,,50000.000,,,50000.000,0
38500434,,,50000.000,,,50000.000,0
38550434,,,50000.000,,,50000.000,0
38600434,,,50000.000,,,50000.000,0
38650434,,,50000.000,,,50000.000,0
38700434,,,50000.000,,,50000.000,0
38750434,,,50000.000,,,50000.000,0
38800433,,,50000.000,,,50000.000,0
38850434,,,50000.000,,,50000.000,0
38900434,,,50000.000,,,50000.000,0
38950433,,,50000.000,,,50000.000,0
39000434,,,50000.000,,,50000.000,0
39050434,,,50000.000,,,50000.000,0
39100433,,,50000.000,,,50000.000,0
39150434,,,50000.000,,,50000.000,0
39200434,,,50000.000,,,50000.000,0
39250434,,,50000.000,,,50000.000,0
39300434,,,50000.000,,,50000.000,0
39350434,,,50000.000,,,50000.000,0
39400433,,,50000.000,,,50000.000,0
39450434,,,50000.000,,,50000.000,0
39500434,,,50000.000,,,50000.000,0
39550434,,,50000.000,,,50000.000,0
39600434,,,50000.000,,,50000.000,0
39650434,,,50000.000,,,50000.000,0
39700434,,,50000.000,,,50000.000,0
39750433,,,50000.000,,,50000.000,0
39800434,,,50000.000,,,50000.000,0
39850434,,,50000.000,,,50000.000,0
39900434,,,50000.000,,,50000.000,0
39950434,,,50000.000,,,50000.000,0
40000434,,,50000.000,,,50000.000,0
40050434,,,50000.000,,,50000.000,0
40100433,,,50000.000,,,50000.000,0
40150434,,,50000.000,,,50000.000,0
40200434,,,50000.000,,,50000.000,0
40250434,,,50000.000,,,50000.000,0
40300434,,,50000.000,,,50000.000,0
40350434,,,50000.000,,,50000.000,0
40400434,,,50000.000,,,50000.000,0
40450434,,,50000.000,,,50000.000,0
40500434,,,50000.000,,,50000.000,0
40550434,,,50000.000,,,50000.000,0
40600434,,,50000.000,,,50000.000,0
40650434,,,50000.000,,,50000.000,0
40700434,,,50000.000,,,50000.000,1
40750434,,,50000.000,,,50000.000,1
40800434,,,50000.000,,,50000.000,0
40850434,,,50000.000,,,50000.000,0
40900434,,,50000.000,,,50000.000,0
40950434,,,50000.000,,,50000.000,0
41000434,,,50000.000,,,50000.000,0
41050434,,,50000.000,,,50000.000,0
41100434,,,50000.000,,,50000.000,0
41150434,,,50000.000,,,50000.000,0
41200434,,,50000.000,,,50000.000,0
41250434,,,50000.000,,,50000.000,0
41300434,,,50000.000,,,50000.000,0
41350434,,,50000.000,,,50000.000,0
41400434,,,50000.000,,,50000.000,0
41450434,,,50000.000,,,50000.000,0
41500433,,,50000.000,,,50000.000,0
41550434,,,50000.000,,,50000.000,0
41600434,,,50000.000,,,50000.000,0
41650433,,,50000.000,,,50000.000,0
41700434,,,50000.000,,,50000.000,0
41750434,,,50000.000,,,50000.000,0
41800434,,,50000.000,,,50000.000,0
41850433,,,50000.000,,,50000.000,0
41900434,,,50000.000,,,50000.000,0
41950434,,,50000.000,,,50000.000,0
42000434,,,50000.000,,,50000.000,0
42050434,,,50000.000,,,50000.000,0
42100434,,,50000.000,,,50000.000,0
42150434,,,50000.000,,,50000.000,0
42200433,,,50000.000,,,50000.000,0
42250433,,,50000.000,,,50000.000,0
42300434,,,50000.000,,,50000.000,0
42350434,,,50000.000,,,50000.000,0
42400434,,,50000.000,,,50000.000,0
42450434,,,50000.000,,,50000.000,0
42500434,,,50000.000,,,50000.000,0
42550434,,,50000.000,,,50000.000,0
42600434,,,50000.000,,,50000.000,0
42650434,,,50000.000,,,50000.000,0
42700434,,,50000.000,,,50000.000,0
42750434,,,50000.000,,,50000.000,0
42800434,,,50000.000,,,50000.000,0
42850434,,,50000.000,,,50000.000,0
42900434,,,50000.000,,,50000.000,0
42950433,,,50000.000,,,50000.000,0
43000434,,,50000.000,,,50000.000,0
43050434,,,50000.000,,,50000.000,0
43100434,,,50000.000,,,50000.000,0
43150434,,,50000.000,,,50000.000,0
43200433,,,50000.000,,,50000.000,0
43250434,,,50000.000,,,50000.000,0
43300434,,,50000.000,,,50000.000,0
43350434,,,50000.000,,,50000.000,0
43400434,,,50000.000,,,50000.000,0
43450434,,,50000.000,,,50000.000,0
43500433,,,50000.000,,,50000.000,0
43550434,,,50000.000,,,50000.000,0
43600434,,,50000.000,,,50000.000,0
43650434,,,50000.000,,,50000.000,0
43700434,,,50000.000,,,50000.000,0
43750433,,,50000.000,,,50000.000,0
43800434,,,50000.000,,,50000.000,0
43850433,,,50000.000,,,50000.000,0
43900434,,,50000.000,,,50000.000,0
43950434,,,50000.000,,,50000.000,0
44000434,,,50000.000,,,50000.000,0
44050434,,,50000.000,,,50000.000,0
44100434,,,50000.000,,,50000.000,0
44150434,,,50000.000,,,50000.000,0
44200434,,,50000.000,,,50000.000,0
44250434,,,50000.000,,,50000.000,0
44300434,,,50000.000,,,50000.000,0
44350434,,,50000.000,,,50000.000,0
44400434,,,50000.000,,,50000.000,0
44450434,,,50000.000,,,50000.000,0
44500434,,,50000.000,,,50000.000,0
44550434,,,50000.000,,,50000.000,0
44600434,,,50000.000,,,50000.000,0
44650434,,,50000.000,,,50000.000,0
44700434,,,50000.000,,,50000.000,0
44750434,,,50000.000,,,50000.000,0
44800434,,,50000.000,,,50000.000,0
44850433,,,50000.000,,,50000.000,0
44900434,,,50000.000,,,50000.000,0
44950434,,,50000.000,,,50000.000,0
45000434,,,50000.000,,,50000.000,0
45050434,,,50000.000,,,50000.000,0
45100434,,,50000.000,,,50000.000,0
45150434,,,50000.000,,,50000.000,0
45200434,,,50000.000,,,50000.000,0
45250434,,,50000.000,,,50000.000,0
45300434,,,50000.000,,,50000.000,0
45350434,,,50000.000,,,50000.000,0
45400434,,,50000.000,,,50000.000,0
45450433,,,50000.000,,,50000.000,0
45500433,,,50000.000,,,50000.000,0
45550434,,,50000.000,,,50000.000,0
45600434,,,50000.000,,,50000.000,0
45650434,,,50000.000,,,50000.000,0
45700433,,,50000.000,,,50000.000,0
45750434,,,50000.000,,,50000.000,0
45800433,,,50000.000,,,50000.000,0
45850434,,,50000.000,,,50000.000,0
45900434,,,50000.000,,,50000.000,0
45950433,,,50000.000,,,50000.000,0
46000434,,,50000.000,,,50000.000,0
46050434,,,50000.000,,,50000.000,0
46100434,,,50000.000,,,50000.000,0
46150433,,,50000.000,,,50000.000,0
46200434,,,50000.000,,,50000.000,0
46250434,,,50000.000,,,50000.000,1
46300434,,,50000.000,,,50000.000,1
46350434,,,50000.000,,,50000.000,0
46400434,,,50000.000,,,50000.000,0
46450434,,,50000.000,,,50000.000,0
46500434,,,50000.000,,,50000.000,0
46550434,,,50000.000,,,50000.000,0
46600433,,,50000.000,,,50000.000,0
46650434,,,50000.000,,,50000.000,0
46700433,,,50000.000,,,50000.000,0
46750434,,,50000.000,,,50000.000,0
46800434,,,50000.000,,,50000.000,0
46850434,,,50000.000,,,50000.000,0
46900434,,,50000.000,,,50000.000,0
46950433,,,50000.000,,,50000.000,0
47000434,,,50000.000,,,50000.000,0
47050434,,,50000.000,,,50000.000,0
47100434,,,50000.000,,,50000.000,0
47150434,,,50000.000,,,50000.000,0
47200434,,,50000.000,,,50000.000,0
47250434,,,50000.000,,,50000.000,0
47300434,,,50000.000,,,50000.000,0
47350434,,,50000.000,,,50000.000,0
47400434,,,50000.000,,,50000.000,0
47450434,,,50000.000,,,50000.000,0
47500434,,,50000.000,,,50000.000,0
47550434,,,50000.000,,,50000.000,0
47600434,,,50000.000,,,50000.000,0
47650434,,,50000.000,,,50000.000,0
47700434,,,50000.000,,,50000.000,0
47750434,,,50000.000,,,50000.000,0
47800434,,,50000.000,,,50000.000,0
47850434,,,50000.000,,,50000.000,0
47900433,,,50000.000,,,50000.000,0
47950434,,,50000.000,,,50000.000,0
48000434,,,50000.000,,,50000.000,0
48050434,,,50000.000,,,50000.000,0
48100434,,,50000.000,,,50000.000,0
48150434,,,50000.000,,,50000.000,0
48200434,,,50000.000,,,50000.000,0
48250434,,,50000.000,,,50000.000,0
48300434,,,50000.000,,,50000.000,0
48350434,,,50000.000,,,50000.000,0
48400433,,,50000.000,,,50000.000,0
48450434,,,50000.000,,,50000.000,0
48500434,,,50000.000,,,50000.000,0
48550434,,,50000.000,,,50000.000,0
48600434,,,50000.000,,,50000.000,0
48650434,,,50000.000,,,50000.000,0
48700433,,,50000.000,,,50000.000,0
48750434,,,50000.000,,,50000.000,0
48800434,,,50000.000,,,50000.000,0
48850434,,,50000.000,,,50000.000,0
48900434,,,50000.000,,,50000.000,0
48950433,,,50000.000,,,50000.000,0
49000434,,,50000.000,,,50000.000,0
49050434,,,50000.000,,,50000.000,0
49100434,,,50000.000,,,50000.000,0
49150434,,,50000.000,,,50000.000,0
49200434,,,50000.000,,,50000.000,0
49250434,,,50000.000,,,50000.000,0
49300433,,,50000.000,,,50000.000,0
49350434,,,50000.000,,,50000.000,0
49400434,,,50000.000,,,50000.000,0
49450434,,,50000.000,,,50000.000,0
49500434,,,50000.000,,,50000.000,0
49550434,,,50000.000,,,50000.000,0
49600434,,,50000.000,,,50000.000,0
49650433,,,50000.000,,,50000.000,0
49700434,,,50000.000,,,50000.000,0
49750434,,,50000.000,,,50000.000,0
49800434,,,50000.000,,,50000.000,0
49850434,,,50000.000,,,50000.000,0
49900434,,,50000.000,,,50000.000,0
49950434,,,50000.000,,,50000.000,0
50000433,,,50000.000,,,50000.000,0
50050433,,,50000.000,,,50000.000,0
50100434,,,50000.000,,,50000.000,0
50150433,,,50000.000,,,50000.000,0
50200433,,,50000.000,,,50000.000,0
50250433,,,50000.000,,,50000.000,0
50300434,,,50000.000,,,50000.000,0
50350434,,,50000.000,,,50000.000,0
50400434,,,50000.000,,,50000.000,0
50450434,,,50000.000,,,50000.000,0
50500434,,,50000.000,,,50000.000,0
50550434,,,50000.000,,,50000.000,0
50600433,,,50000.000,,,50000.000,0
50650434,,,50000.000,,,50000.000,0
50700434,,,50000.000,,,50000.000,0
50750434,,,50000.000,,,50000.000,0
50800434,,,50000.000,,,50000.000,0
50850434,,,50000.000,,,50000.000,0
50900434,,,50000.000,,,50000.000,0
50950434,,,50000.000,,,50000.000,0
51000434,,,50000.000,,,50000.000,0
51050434,,,50000.000,,,50000.000,0
51100434,,,50000.000,,,50000.000,0
51150434,,,50000.000,,,50000.000,0
51200434,,,50000.000,,,50000.000,0
51250434,,,50000.000,,,50000.000,0
51300434,,,50000.000,,,50000.000,0
51350434,,,50000.000,,,50000.000,0
51400434,,,50000.000,,,50000.000,0
51450434,,,50000.000,,,50000.000,0
51500434,,,50000.000,,,50000.000,0
51550434,,,50000.000,,,50000.000,0
51600434,,,50000.000,,,50000.000,0
51650434,,,50000.000,,,50000.000,0
51700434,,,50000.000,,,50000.000,0
51750434,,,50000.000,,,50000.000,0
51800433,,,50000.000,,,50000.000,0
51850434,,,50000.000,,,50000.000,0
51900434,,,50000.000,,,50000.000,0
51950434,,,50000.000,,,50000.000,0
52000433,,,50000.000,,,50000.000,0
52050434,,,50000.000,,,50000.000,0
52100434,,,50000.000,,,50000.000,0
52150434,,,50000.000,,,50000.000,0
52200434,,,50000.000,,,50000.000,0
52250433,,,50000.000,,,50000.000,0
52300434,,,50000.000,,,50000.000,0
52350434,,,50000.000,,,50000.000,0
52400434,,,50000.000,,,50000.000,1
52450434,,,50000.000,,,50000.000,1
52500434,,,50000.000,,,50000.000,0
52550434,,,50000.000,,,50000.000,0
52600434,,,50000.000,,,50000.000,0
52650434,,,50000.000,,,50000.000,0
52700434,,,50000.000,,,50000.000,0
52750434,,,50000.000,,,50000.000,0
52800434,,,50000.000,,,50000.000,0
52850434,,,50000.000,,,50000.000,0
52900433,,,50000.000,,,50000.000,0
52950433,,,50000.000,,,50000.000,0
53000434,,,50000.000,,,50000.000,0
53050434,,,50000.000,,,50000.000,0
53100433,,,50000.000,,,50000.000,0
53150434,,,50000.000,,,50000.000,0
53200434,,,50000.000,,,50000.000,0
53250433,,,50000.000,,,50000.000,0
53300433,,,50000.000,,,50000.000,0
53350434,,,50000.000,,,50000.000,0
53400434,,,50000.000,,,50000.000,0
53450434,,,50000.000,,,50000.000,0
53500434,,,50000.000,,,50000.000,0
53550434,,,50000.000,,,50000.000,0
53600434,,,50000.000,,,50000.000,0
53650434,,,50000.000,,,50000.000,0
53700434,,,50000.000,,,50000.000,0
53750434,,,50000.000,,,50000.000,0
53800434,,,50000.000,,,50000.000,0
53850434,,,50000.000,,,50000.000,0
53900434,,,50000.000,,,50000.000,0
53950434,,,50000.000,,,50000.000,0
54000434,,,50000.000,,,50000.000,0
54050433,,,50000.000,,,50000.000,0
54100434,,,50000.000,,,50000.000,0
54150433,,,50000.000,,,50000.000,0
54200434,,,50000.000,,,50000.000,0
54250434,,,50000.000,,,50000.000,0
54300434,,,50000.000,,,50000.000,0
54350434,,,50000.000,,,50000.000,0
54400434,,,50000.000,,,50000.000,0
54450434,,,50000.000,,,50000.000,0
54500434,,,50000.000,,,50000.000,0
54550434,,,50000.000,,,50000.000,0
54600434,,,50000.000,,,50000.000,0
54650434,,,50000.000,,,50000.000,0
54700434,,,50000.000,,,50000.000,0
54750434,,,50000.000,,,50000.000,0
54800434,,,50000.000,,,50000.000,0
54850434,,,50000.000,,,50000.000,0
54900434,,,50000.000,,,50000.000,0
54950434,,,50000.000,,,50000.000,0
55000434,,,50000.000,,,50000.000,0
55050434,,,50000.000,,,50000.000,0
55100433,,,50000.000,,,50000.000,0
55150434,,,50000.000,,,50000.000,0
55200434,,,50000.000,,,50000.000,0
55250435,,,50000.000,,,50000.000,0
55300436,,,50000.000,,,50000.000,0
55350436,,,50000.000,,,50000.000,0
55400436,,,50000.000,,,50000.000,0
55450436,,,50000.000,,,50000.000,0
55500436,,,50000.000,,,50000.000,0
55550436,,,50000.000,,,50000.000,0
55600436,,,50000.000,,,50000.000,0
55650436,,,50000.000,,,50000.000,0
55700436,,,50000.000,,,50000.000,0
55750436,,,50000.000,,,50000.000,0
55800436,,,50000.000,,,50000.000,0
55850436,,,50000.000,,,50000.000,0
55900436,,,50000.000,,,50000.000,0
55950436,,,50000.000,,,50000.000,0
56000436,,,50000.000,,,50000.000,0
56050436,,,50000.000,,,50000.000,0
56100435,,,50000.000,,,50000.000,0
56150435,,,50000.000,,,50000.000,0
56200435,,,50000.000,,,50000.000,0
56250436,,,50000.000,,,50000.000,0
56300436,,,50000.000,,,50000.000,0
56350436,,,50000.000,,,50000.000,0
56400435,,,50000.000,,,50000.000,0
56450435,,,50000.000,,,50000.000,0
56500435,,,50000.000,,,50000.000,0
56550435,,,50000.000,,,50000.000,0
56600436,,,50000.000,,,50000.000,0
56650435,,,50000.000,,,50000.000,0
56700435,,,50000.000,,,50000.000,0
56750435,,,50000.000,,,50000.000,0
56800435,,,50000.000,,,50000.000,0
56850435,,,50000.000,,,50000.000,0
56900435,,,50000.000,,,50000.000,0
56950435,,,50000.000,,,50000.000,0
57000435,,,50000.000,,,50000.000,0
57050436,,,50000.000,,,50000.000,0
57100435,,,50000.000,,,50000.000,0
57150435,,,50000.000,,,50000.000,0
57200435,,,50000.000,,,50000.000,0
57250435,,,50000.000,,,50000.000,0
57300436,,,50000.000,,,50000.000,0
57350436,,,50000.000,,,50000.000,0
57400435,,,50000.000,,,50000.000,0
57450436,,,50000.000,,,50000.000,0
57500436,,,50000.000,,,50000.000,0
57550436,,,50000.000,,,50000.000,0
57600436,,,50000.000,,,50000.000,0
57650436,,,50000.000,,,50000.000,0
57700436,,,50000.000,,,50000.000,0
57750436,,,50000.000,,,50000.000,0
57800435,,,50000.000,,,50000.000,0
57850435,,,50000.000,,,50000.000,0
57900436,,,50000.000,,,50000.000,0
57950435,,,50000.000,,,50000.000,0
58000436,,,50000.000,,,50000.000,0
58050436,,,50000.000,,,50000.000,0
58100436,,,50000.000,,,50000.000,0
58150436,,,50000.000,,,50000.000,0
58200436,,,50000.000,,,50000.000,0
58250436,,,50000.000,,,50000.000,0
58300435,,,50000.000,,,50000.000,0
58350435,,,50000.000,,,50000.000,0
58400436,,,50000.000,,,50000.000,0
58450436,,,50000.000,,,50000.000,0
58500436,,,50000.000,,,50000.000,0
58550435,,,50000.000,,,50000.000,0
58600436,,,50000.000,,,50000.000,0
58650436,,,50000.000,,,50000.000,0
58700436,,,50000.000,,,50000.000,0
58750436,,,50000.000,,,50000.000,0
58800436,,,50000.000,,,50000.000,0
58850436,,,50000.000,,,50000.000,0
58900435,,,50000.000,,,50000.000,0
58950435,,,50000.000,,,50000.000,0
59000436,,,50000.000,,,50000.000,0
59050436,,,50000.000,,,50000.000,0
59100436,,,50000.000,,,50000.000,0
59150436,,,50000.000,,,50000.000,0
59200436,,,50000.000,,,50000.000,0
59250436,,,50000.000,,,50000.000,0
59300435,,,50000.000,,,50000.000,0
59350435,,,50000.000,,,50000.000,0
59400435,,,50000.000,,,50000.000,0
59450435,,,50000.000,,,50000.000,0
59500435,,,50000.000,,,50000.000,0
59550435,,,50000.000,,,50000.000,0
59600436,,,50000.000,,,50000.000,0
59650435,,,50000.000,,,50000.000,0
59700435,,,50000.000,,,50000.000,0
59750435,,,50000.000,,,50000.000,0
59800435,,,50000.000,,,50000.000,0
59850435,,,50000.000,,,50000.000,0
59900435,,,50000.000,,,50000.000,0
59950435,,,50000.000,,,50000.000,0
