timestamp[ms],left_dx[um],left_dy[um],left_dt[us],leftmotion,right_dx[um],right_dy[um],right_dt[us],rightmotion,waterPin
39601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
39651,-14.941,0.000,50000.000,160,0.000,7.471,50000.000,160,0
39701,-5744.882,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
39751,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
39801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
39851,-7.471,-14.941,50000.000,160,-14.941,0.000,50000.000,160,0
39901,-7.471,-7.471,50000.000,160,-14.941,0.000,50000.000,160,0
39951,0.000,-7.471,50000.000,160,-7.471,0.000,50000.000,160,0
40001,-7.471,-7.471,50000.000,160,-22.412,-22.412,50000.000,160,0
40051,-14.941,-14.941,50000.000,160,-29.882,-22.412,50000.000,160,0
40101,-14.941,-7.471,50000.000,160,-14.941,-22.412,50000.000,160,0
40151,-7.471,-14.941,50000.000,160,-22.412,-37.353,50000.000,160,0
40201,0.000,-22.412,50000.000,160,-29.882,-37.353,50000.000,160,0
40251,0.000,-14.941,50000.000,160,-14.941,-37.353,50000.000,160,0
40301,0.000,0.000,50000.000,32,-14.941,-22.412,50000.000,160,0
40351,7.471,-7.471,50000.000,160,-22.412,-37.353,50000.000,160,0
40401,0.000,-7.471,50000.000,160,-22.412,-29.882,50000.000,160,0
40451,0.000,0.000,50000.000,32,0.000,-22.412,50000.000,160,0
40501,0.000,0.000,50000.000,32,-14.941,-22.412,50000.000,160,0
40551,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
40601,0.000,14.941,50000.000,160,-22.412,-37.353,50000.000,160,0
40651,-7.471,14.941,50000.000,160,-22.412,-14.941,50000.000,160,0
40701,-7.471,7.471,50000.000,160,-14.941,-7.471,50000.000,160,0
40751,-22.412,7.471,50000.000,160,-7.471,0.000,50000.000,160,0
40801,-22.412,37.353,50000.000,160,0.000,0.000,50000.000,32,0
40851,-22.412,37.353,50000.000,160,-14.941,0.000,50000.000,160,0
40901,-22.412,22.412,50000.000,160,22.412,-74.706,50000.000,160,0
40951,-22.412,29.882,50000.000,160,-7.471,7.471,50000.000,160,0
41001,-29.882,22.412,50000.000,160,-7.471,14.941,50000.000,160,0
41051,0.000,7.471,50000.000,160,-14.941,0.000,50000.000,160,0
41101,-14.941,14.941,50000.000,160,-7.471,14.941,50000.000,160,0
41151,-22.412,7.471,50000.000,160,-22.412,29.882,50000.000,160,0
41201,-14.941,0.000,50000.000,160,-29.882,37.353,50000.000,160,0
41251,-37.353,-22.412,50000.000,160,-37.353,44.824,50000.000,160,0
41301,-29.882,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
41351,-22.412,-14.941,50000.000,160,-22.412,22.412,50000.000,160,0
41401,-14.941,-22.412,50000.000,160,-29.882,22.412,50000.000,160,0
41451,-14.941,-7.471,50000.000,160,-14.941,7.471,50000.000,160,0
41501,0.000,-7.471,50000.000,160,-14.941,14.941,50000.000,160,0
41551,-22.412,-22.412,50000.000,160,0.000,7.471,50000.000,160,0
41601,-7.471,-7.471,50000.000,160,-14.941,0.000,50000.000,160,0
41651,-7.471,-14.941,50000.000,160,0.000,0.000,50000.000,32,0
41701,-7.471,-22.412,50000.000,160,-22.412,0.000,50000.000,160,0
41751,0.000,-7.471,50000.000,160,-7.471,0.000,50000.000,160,0
41801,-7.471,0.000,50000.000,160,-7.471,-7.471,50000.000,160,0
41851,-7.471,-22.412,50000.000,160,-7.471,-22.412,50000.000,160,0
41901,0.000,-7.471,50000.000,160,-7.471,-14.941,50000.000,160,0
41951,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
42001,0.000,0.000,50000.000,32,-7.471,-14.941,50000.000,160,0
42051,0.000,-7.471,50000.000,160,0.000,-14.941,50000.000,160,0
42101,0.000,0.000,50000.000,32,-7.471,-22.412,50000.000,160,0
42151,0.000,0.000,50000.000,32,-7.471,-14.941,50000.000,160,0
42201,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
42251,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
42301,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
42351,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
42401,7.471,14.941,50000.000,160,0.000,0.000,50000.000,32,0
42451,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
42501,7.471,0.000,50000.000,160,7.471,7.471,50000.000,160,0
42551,0.000,7.471,50000.000,160,0.000,7.471,50000.000,160,0
42601,0.000,0.000,50000.000,32,7.471,22.412,50000.000,160,0
42651,7.471,14.941,50000.000,160,0.000,7.471,50000.000,160,0
42701,0.000,14.941,50000.000,160,14.941,14.941,50000.000,160,0
42751,7.471,14.941,50000.000,160,14.941,29.882,50000.000,160,0
42801,7.471,14.941,50000.000,160,0.000,14.941,50000.000,160,0
42851,7.471,7.471,50000.000,160,7.471,29.882,50000.000,160,0
42901,0.000,0.000,50000.000,32,7.471,22.412,50000.000,160,0
42951,7.471,0.000,50000.000,160,7.471,7.471,50000.000,160,0
43001,7.471,0.000,50000.000,160,22.412,22.412,50000.000,160,0
43051,0.000,0.000,50000.000,32,7.471,22.412,50000.000,160,0
43101,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
43151,7.471,0.000,50000.000,160,29.882,7.471,50000.000,160,0
43201,22.412,-29.882,50000.000,160,7.471,0.000,50000.000,160,0
43251,44.824,-37.353,50000.000,160,7.471,0.000,50000.000,160,0
43301,7.471,-7.471,50000.000,160,14.941,0.000,50000.000,160,0
43351,7.471,-7.471,50000.000,160,22.412,0.000,50000.000,160,0
43401,37.353,-14.941,50000.000,160,7.471,-7.471,50000.000,160,0
43451,22.412,-14.941,50000.000,160,14.941,-14.941,50000.000,160,0
43501,22.412,-14.941,50000.000,160,29.882,-7.471,50000.000,160,0
43551,22.412,-22.412,50000.000,160,14.941,-14.941,50000.000,160,0
43601,0.000,-7.471,50000.000,160,7.471,-7.471,50000.000,160,0
43651,14.941,0.000,50000.000,160,29.882,-7.471,50000.000,160,0
43701,22.412,-22.412,50000.000,160,7.471,-7.471,50000.000,160,0
43751,14.941,-7.471,50000.000,160,29.882,-22.412,50000.000,160,0
43801,22.412,-7.471,50000.000,160,29.882,-7.471,50000.000,160,0
43851,22.412,-7.471,50000.000,160,22.412,-37.353,50000.000,160,0
43901,14.941,0.000,50000.000,160,14.941,-14.941,50000.000,160,0
43951,0.000,0.000,50000.000,32,29.882,-7.471,50000.000,160,0
44001,22.412,0.000,50000.000,160,22.412,-14.941,50000.000,160,0
44051,7.471,0.000,50000.000,160,14.941,-7.471,50000.000,160,0
44101,7.471,0.000,50000.000,160,37.353,0.000,50000.000,160,0
44151,14.941,7.471,50000.000,160,22.412,7.471,50000.000,160,0
44201,7.471,0.000,50000.000,160,7.471,7.471,50000.000,160,0
44251,0.000,0.000,50000.000,32,37.353,22.412,50000.000,160,0
44301,14.941,7.471,50000.000,160,7.471,7.471,50000.000,160,0
44351,7.471,7.471,50000.000,160,14.941,29.882,50000.000,160,0
44401,0.000,7.471,50000.000,160,14.941,22.412,50000.000,160,0
44451,29.882,37.353,50000.000,160,14.941,29.882,50000.000,160,0
44501,7.471,7.471,50000.000,160,22.412,22.412,50000.000,160,0
44551,7.471,0.000,50000.000,160,22.412,22.412,50000.000,160,0
44601,7.471,14.941,50000.000,160,22.412,29.882,50000.000,160,0
44651,7.471,0.000,50000.000,160,7.471,14.941,50000.000,160,0
44701,0.000,0.000,50000.000,32,14.941,22.412,50000.000,160,0
44751,7.471,7.471,50000.000,160,7.471,14.941,50000.000,160,0
44801,0.000,7.471,50000.000,160,7.471,14.941,50000.000,160,0
44851,0.000,0.000,50000.000,32,14.941,22.412,50000.000,160,0
44901,0.000,7.471,50000.000,32,0.000,14.941,50000.000,160,0
44951,0.000,7.471,50000.000,160,7.471,14.941,50000.000,160,0
45001,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
45051,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
45101,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
45151,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
45201,7.471,-7.471,50000.000,160,7.471,0.000,50000.000,160,0
45251,7.471,-7.471,50000.000,160,14.941,-22.412,50000.000,160,1
45301,7.471,-7.471,50000.000,160,7.471,-7.471,50000.000,160,1
45351,7.471,-14.941,50000.000,160,0.000,-7.471,50000.000,160,0
45401,14.941,-22.412,50000.000,160,0.000,-14.941,50000.000,160,0
45451,0.000,0.000,50000.000,32,14.941,-14.941,50000.000,160,0
45501,7.471,-22.412,50000.000,160,0.000,-29.882,50000.000,160,0
45551,7.471,-7.471,50000.000,160,-7.471,-14.941,50000.000,160,0
45601,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
45651,0.000,-7.471,50000.000,160,-7.471,-14.941,50000.000,160,0
45701,0.000,-7.471,50000.000,160,0.000,-14.941,50000.000,160,0
45751,0.000,-7.471,50000.000,160,-7.471,0.000,50000.000,160,0
45801,-7.471,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
45851,0.000,0.000,50000.000,32,-14.941,-14.941,50000.000,160,0
45901,-7.471,0.000,50000.000,160,-7.471,-7.471,50000.000,160,0
45951,-14.941,7.471,50000.000,160,-7.471,0.000,50000.000,160,0
46001,-7.471,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
46051,-14.941,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
46101,0.000,7.471,50000.000,160,-14.941,14.941,50000.000,160,0
46151,-7.471,14.941,50000.000,160,-22.412,22.412,50000.000,160,0
46201,-7.471,7.471,50000.000,160,-7.471,7.471,50000.000,160,0
46251,-7.471,7.471,50000.000,160,-14.941,14.941,50000.000,160,0
46301,-14.941,7.471,50000.000,160,-14.941,7.471,50000.000,160,0
46351,-14.941,7.471,50000.000,160,-22.412,7.471,50000.000,160,0
46401,-7.471,0.000,50000.000,160,-44.824,-7.471,50000.000,160,0
46451,-14.941,0.000,50000.000,160,-29.882,0.000,50000.000,160,0
46501,-22.412,7.471,50000.000,160,-14.941,7.471,50000.000,160,0
46551,-7.471,0.000,50000.000,160,0.000,7.471,50000.000,160,0
46601,-22.412,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
46651,-22.412,7.471,50000.000,160,-14.941,7.471,50000.000,160,0
46701,0.000,0.000,50000.000,32,-14.941,0.000,50000.000,160,0
46751,-14.941,0.000,50000.000,160,-14.941,0.000,50000.000,160,0
46801,-14.941,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
46851,-14.941,-7.471,50000.000,160,-22.412,0.000,50000.000,160,0
46901,0.000,0.000,50000.000,32,-14.941,0.000,50000.000,160,0
46951,-7.471,-7.471,50000.000,160,-14.941,-7.471,50000.000,160,0
47001,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
47051,0.000,0.000,50000.000,32,-14.941,-22.412,50000.000,160,0
47101,-7.471,0.000,50000.000,160,-14.941,-14.941,50000.000,160,0
47151,-14.941,-7.471,50000.000,160,-14.941,-14.941,50000.000,160,0
47201,0.000,0.000,50000.000,32,-14.941,-14.941,50000.000,160,0
47251,-14.941,-22.412,50000.000,160,-7.471,-14.941,50000.000,160,0
47301,-7.471,-22.412,50000.000,160,-14.941,-29.882,50000.000,160,0
47351,-7.471,0.000,50000.000,160,-7.471,-14.941,50000.000,160,0
47401,0.000,-7.471,50000.000,160,-7.471,-14.941,50000.000,160,0
47451,-7.471,0.000,50000.000,160,-7.471,-7.471,50000.000,160,0
47501,0.000,-7.471,50000.000,160,-29.882,-14.941,50000.000,160,0
47551,-7.471,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
47601,-7.471,-7.471,50000.000,160,-7.471,0.000,50000.000,160,0
47651,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
47701,-7.471,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
47751,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
47801,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
47851,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
47901,-7.471,7.471,50000.000,160,0.000,22.412,50000.000,160,0
47951,0.000,7.471,50000.000,160,0.000,22.412,50000.000,160,0
48001,-7.471,7.471,50000.000,160,-7.471,0.000,50000.000,160,0
48051,-14.941,14.941,50000.000,160,-7.471,22.412,50000.000,160,0
48101,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
48151,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
48201,-7.471,7.471,50000.000,160,0.000,14.941,50000.000,160,0
48251,0.000,7.471,50000.000,160,-7.471,7.471,50000.000,160,0
48301,-7.471,0.000,50000.000,160,-14.941,7.471,50000.000,160,0
48351,0.000,0.000,50000.000,32,0.000,0.000,50000.000,160,0
48401,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
48451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
48501,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
48551,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
48601,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
48651,7.471,-7.471,50000.000,160,7.471,-22.412,50000.000,160,0
48701,7.471,-7.471,50000.000,160,7.471,-7.471,50000.000,160,0
48751,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
48801,14.941,-7.471,50000.000,160,7.471,-22.412,50000.000,160,0
48851,7.471,-14.941,50000.000,160,7.471,-22.412,50000.000,160,0
48901,0.000,0.000,50000.000,32,7.471,-7.471,50000.000,160,0
48951,7.471,-7.471,50000.000,160,0.000,-22.412,50000.000,160,0
49001,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
49051,0.000,0.000,50000.000,32,14.941,-7.471,50000.000,160,0
49101,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
49151,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
49201,14.941,-7.471,50000.000,160,14.941,-7.471,50000.000,160,0
49251,0.000,-7.471,50000.000,160,7.471,0.000,50000.000,160,0
49301,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
49351,14.941,0.000,50000.000,160,0.000,0.000,50000.000,32,0
49401,0.000,0.000,50000.000,32,7.471,14.941,50000.000,160,0
49451,0.000,0.000,50000.000,32,7.471,7.471,50000.000,160,0
49501,0.000,0.000,50000.000,32,7.471,14.941,50000.000,160,0
49551,7.471,0.000,50000.000,160,14.941,14.941,50000.000,160,0
49601,7.471,0.000,50000.000,160,0.000,14.941,50000.000,160,0
49651,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
49701,0.000,0.000,50000.000,32,22.412,14.941,50000.000,160,0
49751,7.471,7.471,50000.000,160,7.471,7.471,50000.000,160,0
49801,0.000,7.471,50000.000,32,7.471,14.941,50000.000,160,0
49851,0.000,7.471,50000.000,160,14.941,14.941,50000.000,160,0
49901,7.471,7.471,50000.000,160,14.941,7.471,50000.000,160,0
49951,0.000,0.000,50000.000,32,7.471,14.941,50000.000,160,0
50001,22.412,7.471,50000.000,160,7.471,7.471,50000.000,160,0
50051,7.471,0.000,50000.000,160,14.941,0.000,50000.000,160,0
50101,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
50151,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
50201,7.471,7.471,50000.000,160,0.000,-7.471,50000.000,160,0
50251,7.471,0.000,50000.000,160,7.471,-14.941,50000.000,160,0
50301,14.941,0.000,50000.000,160,7.471,-14.941,50000.000,160,0
50351,7.471,0.000,50000.000,160,14.941,-14.941,50000.000,160,0
50401,7.471,0.000,50000.000,160,7.471,0.000,50000.000,160,0
50451,7.471,-7.471,50000.000,160,14.941,-14.941,50000.000,160,0
50501,7.471,0.000,50000.000,160,7.471,-14.941,50000.000,160,0
50551,0.000,-7.471,50000.000,160,7.471,0.000,50000.000,160,0
50601,7.471,0.000,50000.000,160,0.000,-7.471,50000.000,160,0
50651,14.941,-7.471,50000.000,160,14.941,-7.471,50000.000,160,0
50701,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
50751,0.000,0.000,50000.000,32,7.471,-7.471,50000.000,160,0
50801,7.471,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
50851,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
50901,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
50951,0.000,-7.471,50000.000,160,7.471,0.000,50000.000,160,0
51001,0.000,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
51051,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51101,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51151,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51201,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51251,0.000,0.000,50000.000,32,0.000,14.941,50000.000,160,0
51301,0.000,0.000,50000.000,32,-7.471,7.471,50000.000,160,0
51351,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51401,0.000,0.000,50000.000,32,0.000,14.941,50000.000,160,0
51451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51501,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51551,0.000,0.000,50000.000,32,7.471,7.471,50000.000,160,0
51601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51651,0.000,0.000,50000.000,32,5737.411,0.000,50000.000,160,0
51701,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
51751,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
51801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51851,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51901,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
51951,0.000,0.000,50000.000,32,-14.941,-7.471,50000.000,160,0
52001,0.000,0.000,50000.000,32,-7.471,-14.941,50000.000,160,0
52051,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
52101,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
52151,0.000,0.000,50000.000,32,-7.471,-14.941,50000.000,160,0
52201,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
52251,0.000,0.000,50000.000,32,-14.941,-22.412,50000.000,160,0
52301,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
52351,-7.471,0.000,50000.000,160,0.000,-7.471,50000.000,160,0
52401,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
52451,0.000,-1860.176,50000.000,32,-7.471,-7.471,50000.000,160,0
52501,-7.471,-7.471,50000.000,160,-7.471,-7.471,50000.000,160,0
52551,-7.471,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
52601,-7.471,0.000,50000.000,160,-7.471,0.000,50000.000,160,0
52651,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
52701,0.000,0.000,50000.000,32,-7.471,7.471,50000.000,160,0
52751,0.000,-7.471,50000.000,160,-14.941,0.000,50000.000,160,0
52801,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
52851,-7.471,-7.471,50000.000,160,0.000,14.941,50000.000,160,0
52901,-14.941,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
52951,0.000,0.000,50000.000,32,-14.941,0.000,50000.000,160,0
53001,-7.471,0.000,50000.000,160,-14.941,0.000,50000.000,160,0
53051,-14.941,-7.471,50000.000,160,-7.471,0.000,50000.000,160,0
53101,-7.471,0.000,50000.000,160,0.000,7.471,50000.000,160,0
53151,-7.471,0.000,50000.000,160,-22.412,14.941,50000.000,160,0
53201,-7.471,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
53251,0.000,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
53301,-14.941,0.000,50000.000,160,0.000,0.000,50000.000,32,0
53351,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
53401,-7.471,0.000,50000.000,160,-7.471,7.471,50000.000,160,0
53451,-14.941,0.000,50000.000,160,-7.471,14.941,50000.000,160,0
53501,-7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
53551,-7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
53601,0.000,0.000,50000.000,32,-14.941,0.000,50000.000,160,0
53651,-7.471,7.471,50000.000,160,-7.471,7.471,50000.000,160,0
53701,-7.471,7.471,50000.000,160,0.000,0.000,50000.000,32,0
53751,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
53801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
53851,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
53901,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
53951,-5744.882,0.000,50000.000,160,0.000,-7.471,50000.000,160,0
54001,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
54051,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
54101,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
54151,0.000,0.000,50000.000,32,0.000,-14.941,50000.000,160,0
54201,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54251,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54301,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
54351,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
54401,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
54451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54501,0.000,-14.941,50000.000,160,0.000,0.000,50000.000,32,0
54551,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54651,0.000,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
54701,-7.471,0.000,50000.000,160,7.471,-14.941,50000.000,160,0
54751,0.000,0.000,50000.000,32,59.765,-74.706,50000.000,160,0
54801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
54851,0.000,0.000,50000.000,32,7.471,7.471,50000.000,160,0
54901,0.000,0.000,50000.000,32,7.471,7.471,50000.000,160,0
54951,0.000,0.000,50000.000,32,0.000,14.941,50000.000,160,0
55001,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
55051,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55101,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55151,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55201,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55251,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55301,0.000,7.471,50000.000,32,7.471,0.000,50000.000,160,0
55351,14.941,7.471,50000.000,160,0.000,0.000,50000.000,32,0
55401,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
55451,0.000,7.471,50000.000,160,7.471,0.000,50000.000,160,0
55501,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55551,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
55601,14.941,7.471,50000.000,160,7.471,-7.471,50000.000,160,0
55651,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55701,0.000,0.000,50000.000,32,14.941,0.000,50000.000,160,0
55751,7.471,0.000,50000.000,160,0.000,-14.941,50000.000,160,0
55801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
55851,7.471,0.000,50000.000,160,0.000,-7.471,50000.000,160,0
55901,0.000,0.000,50000.000,32,7.471,-7.471,50000.000,160,0
55951,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
56001,14.941,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
56051,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56101,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56151,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
56201,0.000,-7.471,50000.000,160,7.471,14.941,50000.000,160,0
56251,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56301,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
56351,0.000,0.000,50000.000,32,0.000,7.471,50000.000,160,0
56401,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
56501,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56551,7.471,0.000,50000.000,160,7.471,0.000,50000.000,160,0
56601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
56651,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56701,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,1
56751,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,1
56801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
56851,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
56901,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
56951,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57001,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
57051,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57101,0.000,0.000,50000.000,32,0.000,1673.412,50000.000,160,0
57151,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57201,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
57251,0.000,7.471,50000.000,160,0.000,0.000,50000.000,32,0
57301,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57351,-7.471,0.000,50000.000,160,14.941,0.000,50000.000,160,0
57401,0.000,0.000,50000.000,32,7.471,0.000,50000.000,160,0
57451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57501,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57551,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57601,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57651,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57701,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57751,7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
57801,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57851,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
57901,0.000,-1680.882,50000.000,32,0.000,0.000,50000.000,32,0
57951,0.000,1673.412,50000.000,160,0.000,0.000,50000.000,32,0
58001,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58051,0.000,0.000,50000.000,32,0.000,-7.471,50000.000,160,0
58101,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58151,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58201,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58251,-7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
58301,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58351,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
58401,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58451,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58501,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
58551,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58601,-7.471,0.000,50000.000,160,0.000,0.000,50000.000,32,0
58651,0.000,-7.471,50000.000,160,0.000,0.000,50000.000,32,0
58701,0.000,0.000,50000.000,32,0.000,0.000,50000.000,32,0
58751,0.000,0.000,50000.000,32,-7.471,-7.471,50000.000,160,0
58801,0.000,0.000,50000.000,32,-7.471,0.000,50000.000,160,0
58851,0.000,0.000,50000.000,32,0.000,7.471,50000.000,32,0
