timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
21400492,0.000,0.000,50000.000,0.000,0.000,50000.000
21450492,0.000,0.000,50000.000,0.000,0.000,50000.000
21500492,0.000,0.000,50000.000,0.000,0.000,50000.000
21550492,0.000,0.000,50000.000,0.000,0.000,50000.000
21600492,0.000,0.000,50000.000,0.000,0.000,50000.000
21650492,0.000,0.000,50000.000,0.000,0.000,50000.000
21700492,0.000,0.000,50000.000,0.000,0.000,50000.000
21750492,0.000,0.000,50000.000,0.000,0.000,50000.000
21800492,0.000,0.000,50000.000,0.000,0.000,50000.000
21850492,0.000,0.000,50000.000,0.000,0.000,50000.000
21900492,0.000,0.000,50000.000,0.000,0.000,50000.000
21950492,0.000,0.000,50000.000,0.000,0.000,50000.000
22000492,0.000,0.000,50000.000,0.000,0.000,50000.000
22050492,0.000,0.000,50000.000,0.000,0.000,50000.000
22100492,0.000,0.000,50000.000,0.000,0.000,50000.000
22150492,0.000,0.000,50000.000,0.000,0.000,50000.000
22200492,0.000,0.000,50000.000,0.000,0.000,50000.000
22250492,0.000,0.000,50000.000,0.000,0.000,50000.000
22300492,0.000,0.000,50000.000,0.000,0.000,50000.000
22350492,0.000,0.000,50000.000,0.000,0.000,50000.000
22400492,0.000,0.000,50000.000,0.000,0.000,50000.000
22450492,0.000,0.000,50000.000,0.000,0.000,50000.000
22500492,0.000,0.000,50000.000,0.000,0.000,50000.000
22550492,0.000,0.000,50000.000,0.000,0.000,50000.000
22600492,0.000,0.000,50000.000,0.000,0.000,50000.000
22650492,0.000,0.000,50000.000,0.000,0.000,50000.000
22700492,0.000,0.000,50000.000,0.000,0.000,50000.000
22750492,0.000,0.000,50000.000,0.000,0.000,50000.000
22800492,0.000,0.000,50000.000,0.000,0.000,50000.000
22850492,0.000,0.000,50000.000,0.000,0.000,50000.000
22900492,0.000,0.000,50000.000,0.000,0.000,50000.000
22950492,0.000,0.000,50000.000,0.000,0.000,50000.000
