timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
19650735,597.647,-127.000,50000.000,605.118,156.882,50000.000
19700762,403.412,-14.941,50000.000,537.882,0.000,50000.000
19750687,403.412,127.000,50000.000,381.000,14.941,50000.000
19800746,410.882,74.706,50001.000,381.000,22.412,50000.000
19850753,313.765,-141.941,49999.000,485.588,-22.412,50000.000
19900779,388.471,-156.882,50000.000,433.294,59.765,50000.000
19950753,306.294,-44.824,50000.000,351.118,59.765,50000.000
20000744,194.235,89.647,50000.000,231.588,-7.471,50000.000
20050735,179.294,134.471,50000.000,127.000,22.412,50000.000
20100748,141.941,14.941,50000.000,171.824,-67.235,50000.000
20150752,67.235,-89.647,50000.000,216.647,-44.824,50000.000
20200749,119.529,-89.647,50000.000,119.529,22.412,50000.000
20250752,29.882,7.471,50000.000,52.294,14.941,50000.000
20300721,-7.471,149.412,50000.000,-59.765,0.000,50000.000
20350661,-14.941,74.706,50000.000,-97.118,-44.824,50000.000
20400737,-104.588,-112.059,50000.000,0.000,-59.765,50000.000
20450685,-37.353,-134.471,50000.000,-14.941,0.000,50000.000
20500683,-67.235,22.412,50000.000,-156.882,29.882,50000.000
20550748,-186.765,194.235,50000.000,-268.941,0.000,50000.000
20600696,-186.765,119.529,50000.000,-313.765,-82.176,50000.000
20650759,-216.647,-112.059,50000.000,-179.294,-89.647,50000.000
20700762,-179.294,-171.824,50000.000,-149.412,-22.412,50000.000
20750757,-216.647,0.000,50000.000,-283.882,7.471,50000.000
20800673,-313.765,179.294,50000.000,-343.647,-22.412,50000.000
20850758,-268.941,119.529,50000.000,-366.059,-67.235,50000.000
20900759,-254.000,-89.647,50000.000,-239.059,-37.353,50000.000
20950750,-186.765,-164.353,50000.000,-186.765,-7.471,50000.000
21000737,-231.588,-29.882,50000.000,-276.412,-14.941,50000.000
21050758,-231.588,141.941,50000.000,-313.765,0.000,50000.000
21100696,-216.647,164.353,50000.000,-343.647,-67.235,50000.000
21150762,-239.059,-44.824,50000.000,-171.824,-67.235,50000.000
