timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
7500488,0.000,0.000,50000.000,0.000,0.000,50000.000
7550488,0.000,0.000,50000.000,0.000,0.000,50000.000
7600488,0.000,0.000,50000.000,0.000,0.000,50000.000
7650488,0.000,0.000,50000.000,0.000,0.000,50000.000
7700488,0.000,0.000,50000.000,0.000,0.000,50000.000
7750488,0.000,0.000,50000.000,0.000,0.000,50000.000
7800488,0.000,0.000,50000.000,0.000,0.000,50000.000
7850488,0.000,0.000,50000.000,0.000,0.000,50000.000
7900488,0.000,0.000,50000.000,0.000,0.000,50000.000
7950488,0.000,0.000,50000.000,0.000,0.000,50000.000
8000488,0.000,0.000,50000.000,0.000,0.000,50000.000
8050488,0.000,0.000,50000.000,0.000,0.000,50001.000
8100504,0.000,0.000,50000.000,0.000,0.000,49999.000
8150509,0.000,0.000,50000.000,0.000,0.000,50000.000
8200488,0.000,0.000,50000.000,0.000,0.000,50000.000
8250488,0.000,0.000,50000.000,0.000,0.000,50000.000
8300488,0.000,0.000,50000.000,0.000,0.000,50001.000
8350504,0.000,0.000,50000.000,0.000,0.000,49999.000
8400509,0.000,0.000,50000.000,0.000,0.000,50001.000
8450504,0.000,0.000,50000.000,0.000,0.000,49999.000
8500509,0.000,0.000,50000.000,0.000,0.000,50000.000
8550488,0.000,0.000,50000.000,0.000,0.000,50000.000
8600488,0.000,0.000,50000.000,0.000,0.000,50000.000
8650488,0.000,0.000,50000.000,0.000,0.000,50000.000
8700488,0.000,0.000,50000.000,0.000,0.000,50000.000
8750488,0.000,0.000,50000.000,0.000,0.000,50000.000
8800488,0.000,0.000,50000.000,0.000,0.000,50000.000
8850488,0.000,0.000,50000.000,0.000,0.000,50001.000
8900504,0.000,0.000,50000.000,0.000,0.000,49999.000
8950509,0.000,0.000,50000.000,0.000,0.000,50000.000
9000488,0.000,0.000,50000.000,0.000,0.000,50000.000
9050488,0.000,0.000,50000.000,0.000,0.000,50000.000
9100488,0.000,0.000,50000.000,0.000,0.000,50000.000
9150488,0.000,0.000,50000.000,0.000,0.000,50000.000
9200488,0.000,0.000,50000.000,0.000,0.000,50000.000
9250488,0.000,0.000,50000.000,0.000,0.000,50000.000
9300488,0.000,0.000,50000.000,0.000,0.000,50000.000
9350488,0.000,0.000,50000.000,0.000,0.000,50000.000
9400488,0.000,0.000,50000.000,0.000,0.000,50001.000
9450504,0.000,0.000,50000.000,0.000,0.000,49999.000
9500509,0.000,0.000,50000.000,0.000,0.000,50000.000
9550488,0.000,0.000,50000.000,0.000,0.000,50000.000
9600488,0.000,0.000,50000.000,0.000,0.000,50000.000
9650488,0.000,0.000,50000.000,0.000,0.000,50000.000
9700488,0.000,0.000,50000.000,0.000,0.000,50000.000
9750488,0.000,0.000,50000.000,0.000,0.000,50000.000
9800488,0.000,0.000,50000.000,0.000,0.000,50000.000
9850488,0.000,0.000,50000.000,0.000,0.000,50000.000
9900488,0.000,0.000,50000.000,0.000,0.000,50000.000
9950488,0.000,0.000,50000.000,0.000,0.000,50000.000
10000488,0.000,0.000,50000.000,0.000,0.000,50000.000
10050489,0.000,0.000,50000.000,0.000,0.000,50000.000
10100489,0.000,0.000,50000.000,0.000,0.000,50000.000
10150489,0.000,0.000,50000.000,0.000,0.000,50000.000
10200489,0.000,0.000,50000.000,0.000,0.000,50000.000
10250489,0.000,0.000,50000.000,0.000,0.000,50000.000
10300489,0.000,0.000,50000.000,0.000,0.000,50000.000
10350489,0.000,0.000,50000.000,0.000,0.000,50000.000
10400489,0.000,0.000,50000.000,0.000,0.000,50000.000
10450489,0.000,0.000,50000.000,0.000,0.000,50000.000
10500489,0.000,0.000,50000.000,0.000,0.000,50000.000
10550489,0.000,0.000,50000.000,0.000,0.000,50000.000
10600489,0.000,0.000,50000.000,0.000,0.000,50000.000
10650489,0.000,0.000,50000.000,0.000,0.000,50000.000
10700489,0.000,0.000,50000.000,0.000,0.000,50000.000
10750489,0.000,0.000,50000.000,0.000,0.000,50000.000
10800489,0.000,0.000,50000.000,0.000,0.000,50000.000
10850489,0.000,0.000,50000.000,0.000,0.000,50000.000
10900489,0.000,0.000,50000.000,0.000,0.000,50000.000
10950489,0.000,0.000,50000.000,0.000,0.000,50000.000
11000489,0.000,0.000,50000.000,0.000,0.000,50000.000
11050489,0.000,0.000,50000.000,0.000,0.000,50000.000
11100489,0.000,0.000,50000.000,0.000,0.000,50000.000
11150489,0.000,0.000,50000.000,0.000,0.000,50000.000
11200489,0.000,0.000,50000.000,0.000,0.000,50000.000
11250489,0.000,0.000,50000.000,0.000,0.000,50000.000
11300489,0.000,0.000,50000.000,0.000,0.000,50000.000
11350489,0.000,0.000,50000.000,0.000,0.000,50000.000
11400489,0.000,0.000,50000.000,0.000,0.000,50001.000
11450505,0.000,0.000,50000.000,0.000,0.000,49999.000
11500510,0.000,0.000,50000.000,0.000,0.000,50000.000
11550489,0.000,0.000,50000.000,0.000,0.000,50000.000
11600489,0.000,0.000,50000.000,0.000,0.000,50000.000
11650489,0.000,0.000,50000.000,0.000,0.000,50001.000
11700505,0.000,0.000,50000.000,0.000,0.000,50000.000
11750489,0.000,0.000,50000.000,0.000,0.000,50000.000
11800489,0.000,0.000,50000.000,0.000,0.000,49999.000
11850510,0.000,0.000,50000.000,0.000,0.000,50000.000
11900489,0.000,0.000,50000.000,0.000,0.000,50000.000
11950489,0.000,0.000,50000.000,0.000,0.000,50000.000
12000489,0.000,0.000,50000.000,0.000,0.000,50000.000
12050489,0.000,0.000,50000.000,0.000,0.000,50000.000
