timestamp[ms],left_dx[um],left_dy[um],left_dt[us],motL,right_dx[um],right_dy[um],right_dt[us],motR,waterPin
30061,89.647,-164.353,30080308.000,0,0.000,0.000,30080304.000,0,0
30081,89.647,-164.353,30100308.000,0,0.000,0.000,30100304.000,0,0
30101,89.647,-164.353,30120308.000,0,0.000,0.000,30120304.000,0,0
30121,89.647,-164.353,30140308.000,0,0.000,0.000,30140304.000,0,0
30141,89.647,-164.353,30160308.000,0,0.000,0.000,30160304.000,0,0
30161,89.647,-164.353,30180308.000,0,0.000,0.000,30180304.000,0,0
30181,89.647,-164.353,30200308.000,0,0.000,0.000,30200304.000,0,0
30201,89.647,-164.353,30220308.000,0,0.000,0.000,30220304.000,0,0
30221,89.647,-164.353,30240308.000,0,0.000,0.000,30240304.000,0,0
30241,89.647,-164.353,30260308.000,0,0.000,0.000,30260304.000,0,0
30261,89.647,-164.353,30280308.000,0,0.000,0.000,30280304.000,0,0
30281,89.647,-164.353,30300308.000,0,0.000,0.000,30300304.000,0,0
30301,89.647,-164.353,30320308.000,0,0.000,0.000,30320304.000,0,0
30321,89.647,-164.353,30340308.000,0,0.000,0.000,30340304.000,0,0
30341,89.647,-164.353,30360308.000,0,0.000,0.000,30360304.000,0,0
30361,89.647,-164.353,30380308.000,0,0.000,0.000,30380304.000,0,0
30381,89.647,-164.353,30400308.000,0,0.000,0.000,30400304.000,0,0
30401,89.647,-164.353,30420308.000,0,0.000,0.000,30420304.000,0,0
30421,89.647,-164.353,30440308.000,0,0.000,0.000,30440304.000,0,0
30441,89.647,-164.353,30460308.000,0,0.000,0.000,30460304.000,0,0
30461,89.647,-164.353,30480308.000,0,0.000,0.000,30480304.000,0,0
30481,89.647,-164.353,30500308.000,0,0.000,0.000,30500304.000,0,0
30501,89.647,-164.353,30520308.000,0,0.000,0.000,30520304.000,0,0
30521,89.647,-164.353,30540308.000,0,0.000,0.000,30540304.000,0,0
30541,89.647,-164.353,30560308.000,0,0.000,0.000,30560304.000,0,0
30561,89.647,-164.353,30580308.000,0,0.000,0.000,30580304.000,0,0
30581,89.647,-164.353,30600308.000,0,0.000,0.000,30600304.000,0,0
30601,89.647,-164.353,30620308.000,0,0.000,0.000,30620304.000,0,0
30621,89.647,-164.353,30640308.000,0,0.000,0.000,30640304.000,0,0
30641,89.647,-164.353,30660308.000,0,0.000,0.000,30660304.000,0,0
30661,89.647,-164.353,30680308.000,0,0.000,0.000,30680304.000,0,0
30681,89.647,-164.353,30700308.000,0,0.000,0.000,30700304.000,0,0
30701,89.647,-164.353,30720308.000,0,0.000,0.000,30720304.000,0,0
30721,89.647,-164.353,30740308.000,0,0.000,0.000,30740304.000,0,0
30741,89.647,-164.353,30760308.000,0,0.000,0.000,30760304.000,0,0
30761,89.647,-164.353,30780308.000,0,0.000,0.000,30780304.000,0,0
30781,89.647,-164.353,30800308.000,0,0.000,0.000,30800304.000,0,0
30801,89.647,-164.353,30820308.000,0,0.000,0.000,30820304.000,0,0
30821,89.647,-164.353,30840308.000,0,0.000,0.000,30840304.000,0,0
30841,89.647,-164.353,30860308.000,0,0.000,0.000,30860304.000,0,0
30861,89.647,-164.353,30880308.000,0,0.000,0.000,30880304.000,0,0
30881,89.647,-164.353,30900308.000,0,0.000,0.000,30900304.000,0,0
30901,89.647,-164.353,30920308.000,0,0.000,0.000,30920304.000,0,0
30921,89.647,-164.353,30940308.000,0,0.000,0.000,30940304.000,0,0
30941,89.647,-164.353,30960308.000,0,0.000,0.000,30960304.000,0,0
30961,89.647,-164.353,30980308.000,0,0.000,0.000,30980304.000,0,0
30981,89.647,-164.353,31000308.000,0,0.000,0.000,31000304.000,0,0
31001,89.647,-164.353,31020308.000,0,0.000,0.000,31020304.000,0,0
31021,89.647,-164.353,31040308.000,0,0.000,0.000,31040304.000,0,0
31041,89.647,-164.353,31060308.000,0,0.000,0.000,31060304.000,0,0
31061,89.647,-164.353,31080308.000,0,0.000,0.000,31080304.000,0,0
31081,89.647,-164.353,31100308.000,0,0.000,0.000,31100304.000,0,0
31101,89.647,-164.353,31120308.000,0,0.000,0.000,31120304.000,0,0
31121,89.647,-164.353,31140308.000,0,0.000,0.000,31140304.000,0,0
31141,89.647,-164.353,31160308.000,0,0.000,0.000,31160304.000,0,0
31161,89.647,-164.353,31180308.000,0,0.000,0.000,31180304.000,0,0
31181,89.647,-164.353,31200308.000,0,0.000,0.000,31200304.000,0,0
31201,89.647,-164.353,31220308.000,0,0.000,0.000,31220304.000,0,0
31221,89.647,-164.353,31240308.000,0,0.000,0.000,31240304.000,0,0
31241,89.647,-164.353,31260308.000,0,0.000,0.000,31260304.000,0,0
31261,89.647,-164.353,31280308.000,0,0.000,0.000,31280304.000,0,0
31281,89.647,-164.353,31300308.000,0,0.000,0.000,31300304.000,0,0
31301,89.647,-164.353,31320308.000,0,0.000,0.000,31320304.000,0,0
31321,89.647,-164.353,31340308.000,0,0.000,0.000,31340304.000,0,0
31341,89.647,-164.353,31360308.000,0,0.000,0.000,31360304.000,0,0
31361,89.647,-164.353,31380308.000,0,0.000,0.000,31380304.000,0,0
31381,89.647,-164.353,31400308.000,0,0.000,0.000,31400304.000,0,0
31401,89.647,-164.353,31420308.000,0,0.000,0.000,31420304.000,0,0
31421,89.647,-164.353,31440308.000,0,0.000,0.000,31440304.000,0,0
31441,89.647,-164.353,31460308.000,0,0.000,0.000,31460304.000,0,0
31461,89.647,-164.353,31480308.000,0,0.000,0.000,31480304.000,0,0
31481,89.647,-164.353,31500308.000,0,0.000,0.000,31500304.000,0,0
31501,89.647,-164.353,31520308.000,0,0.000,0.000,31520304.000,0,0
31521,89.647,-164.353,31540308.000,0,0.000,0.000,31540304.000,0,0
31541,89.647,-164.353,31560308.000,0,0.000,0.000,31560304.000,0,0
31561,89.647,-164.353,31580308.000,0,0.000,0.000,31580304.000,0,0
31581,89.647,-164.353,31600308.000,0,0.000,0.000,31600304.000,0,0
31601,89.647,-164.353,31620308.000,0,0.000,0.000,31620304.000,0,0
31621,89.647,-164.353,31640308.000,0,0.000,0.000,31640304.000,0,0
31641,89.647,-164.353,31660308.000,0,0.000,0.000,31660304.000,0,0
31661,89.647,-164.353,31680308.000,0,0.000,0.000,31680304.000,0,0
31681,89.647,-164.353,31700308.000,0,0.000,0.000,31700304.000,0,0
31701,89.647,-164.353,31720308.000,0,0.000,0.000,31720304.000,0,0
31721,89.647,-164.353,31740308.000,0,0.000,0.000,31740304.000,0,0
31741,89.647,-164.353,31760308.000,0,0.000,0.000,31760304.000,0,0
31761,89.647,-164.353,31780308.000,0,0.000,0.000,31780304.000,0,0
31781,89.647,-164.353,31800308.000,0,0.000,0.000,31800304.000,0,0
31801,89.647,-164.353,31820308.000,0,0.000,0.000,31820304.000,0,0
31821,89.647,-164.353,31840308.000,0,0.000,0.000,31840304.000,0,0
31841,89.647,-164.353,31860308.000,0,0.000,0.000,31860304.000,0,0
31861,89.647,-164.353,31880308.000,0,0.000,0.000,31880304.000,0,0
31881,89.647,-164.353,31900308.000,0,0.000,0.000,31900304.000,0,0
31901,89.647,-164.353,31920308.000,0,0.000,0.000,31920304.000,0,0
31921,89.647,-164.353,31940308.000,0,0.000,0.000,31940304.000,0,0
31941,89.647,-164.353,31960308.000,0,0.000,0.000,31960304.000,0,0
31961,89.647,-164.353,31980308.000,0,0.000,0.000,31980304.000,0,0
31981,89.647,-164.353,32000308.000,0,0.000,0.000,32000304.000,0,0
32001,89.647,-164.353,32020308.000,0,0.000,0.000,32020304.000,0,0
32021,89.647,-164.353,32040308.000,0,0.000,0.000,32040304.000,0,0
32041,89.647,-164.353,32060308.000,0,0.000,0.000,32060304.000,0,0
32061,89.647,-164.353,32080308.000,0,0.000,0.000,32080304.000,0,0
32081,89.647,-164.353,32100308.000,0,0.000,0.000,32100304.000,0,0
32101,89.647,-164.353,32120308.000,0,0.000,0.000,32120304.000,0,0
32121,89.647,-164.353,32140308.000,0,0.000,0.000,32140304.000,0,0
32141,89.647,-164.353,32160308.000,0,0.000,0.000,32160304.000,0,0
32161,89.647,-164.353,32180308.000,0,0.000,0.000,32180304.000,0,0
32181,89.647,-164.353,32200308.000,0,0.000,0.000,32200304.000,0,0
32201,89.647,-164.353,32220308.000,0,0.000,0.000,32220304.000,0,0
32221,89.647,-164.353,32240308.000,0,0.000,0.000,32240304.000,0,0
32241,89.647,-164.353,32260308.000,0,0.000,0.000,32260304.000,0,0
32261,89.647,-164.353,32280308.000,0,0.000,0.000,32280304.000,0,0
32281,89.647,-164.353,32300308.000,0,0.000,0.000,32300304.000,0,0
32301,89.647,-164.353,32320308.000,0,0.000,0.000,32320304.000,0,0
32321,89.647,-164.353,32340308.000,0,0.000,0.000,32340304.000,0,0
32341,89.647,-164.353,32360308.000,0,0.000,0.000,32360304.000,0,0
32361,89.647,-164.353,32380308.000,0,0.000,0.000,32380304.000,0,0
32381,89.647,-164.353,32400308.000,0,0.000,0.000,32400304.000,0,0
32401,89.647,-164.353,32420308.000,0,0.000,0.000,32420304.000,0,0
32421,89.647,-164.353,32440308.000,0,0.000,0.000,32440304.000,0,0
32441,89.647,-164.353,32460308.000,0,0.000,0.000,32460304.000,0,0
32461,89.647,-164.353,32480308.000,0,0.000,0.000,32480304.000,0,0
32481,89.647,-164.353,32500308.000,0,0.000,0.000,32500304.000,0,0
32501,89.647,-164.353,32520308.000,0,0.000,0.000,32520304.000,0,0
32521,89.647,-164.353,32540308.000,0,0.000,0.000,32540304.000,0,0
32541,89.647,-164.353,32560308.000,0,0.000,0.000,32560304.000,0,0
32561,89.647,-164.353,32580308.000,0,0.000,0.000,32580304.000,0,0
32581,89.647,-164.353,32600308.000,0,0.000,0.000,32600304.000,0,0
32601,89.647,-164.353,32620308.000,0,0.000,0.000,32620304.000,0,0
32621,89.647,-164.353,32640308.000,0,0.000,0.000,32640304.000,0,0
32641,89.647,-164.353,32660308.000,0,0.000,0.000,32660304.000,0,0
32661,89.647,-164.353,32680308.000,0,0.000,0.000,32680304.000,0,0
32681,89.647,-164.353,32700308.000,0,0.000,0.000,32700304.000,0,0
32701,89.647,-164.353,32720308.000,0,0.000,0.000,32720304.000,0,0
32721,89.647,-164.353,32740308.000,0,0.000,0.000,32740304.000,0,0
32741,89.647,-164.353,32760308.000,0,0.000,0.000,32760304.000,0,0
32761,89.647,-164.353,32780308.000,0,0.000,0.000,32780304.000,0,0
32781,89.647,-164.353,32800308.000,0,0.000,0.000,32800304.000,0,0
32801,89.647,-164.353,32820308.000,0,0.000,0.000,32820304.000,0,0
32821,89.647,-164.353,32840308.000,0,0.000,0.000,32840304.000,0,0
32841,89.647,-164.353,32860308.000,0,0.000,0.000,32860304.000,0,0
32861,89.647,-164.353,32880308.000,0,0.000,0.000,32880304.000,0,0
32881,89.647,-164.353,32900308.000,0,0.000,0.000,32900304.000,0,0
32901,89.647,-164.353,32920308.000,0,0.000,0.000,32920304.000,0,0
32921,89.647,-164.353,32940308.000,0,0.000,0.000,32940304.000,0,0
32941,89.647,-164.353,32960308.000,0,0.000,0.000,32960304.000,0,0
32961,89.647,-164.353,32980308.000,0,0.000,0.000,32980304.000,0,0
32981,89.647,-164.353,33000308.000,0,0.000,0.000,33000304.000,0,0
33001,89.647,-164.353,33020308.000,0,0.000,0.000,33020304.000,0,0
33021,89.647,-164.353,33040308.000,0,0.000,0.000,33040304.000,0,0
33041,89.647,-164.353,33060308.000,0,0.000,0.000,33060304.000,0,0
33061,89.647,-164.353,33080308.000,0,0.000,0.000,33080304.000,0,0
33081,89.647,-164.353,33100308.000,0,0.000,0.000,33100304.000,0,0
33101,89.647,-164.353,33120308.000,0,0.000,0.000,33120304.000,0,0
33121,89.647,-164.353,33140308.000,0,0.000,0.000,33140304.000,0,0
33141,89.647,-164.353,33160308.000,0,0.000,0.000,33160304.000,0,0
33161,89.647,-164.353,33180308.000,0,0.000,0.000,33180304.000,0,0
33181,89.647,-164.353,33200308.000,0,0.000,0.000,33200304.000,0,0
33201,89.647,-164.353,33220308.000,0,0.000,0.000,33220304.000,0,0
33221,89.647,-164.353,33240308.000,0,0.000,0.000,33240304.000,0,0
33241,89.647,-164.353,33260308.000,0,0.000,0.000,33260304.000,0,0
33261,89.647,-164.353,33280308.000,0,0.000,0.000,33280304.000,0,0
33281,89.647,-164.353,33300308.000,0,0.000,0.000,33300304.000,0,0
33301,89.647,-164.353,33320308.000,0,0.000,0.000,33320304.000,0,0
33321,89.647,-164.353,33340308.000,0,0.000,0.000,33340304.000,0,0
33341,89.647,-164.353,33360308.000,0,0.000,0.000,33360304.000,0,0
33361,89.647,-164.353,33380308.000,0,0.000,0.000,33380304.000,0,0
33381,89.647,-164.353,33400308.000,0,0.000,0.000,33400304.000,0,0
33401,89.647,-164.353,33420308.000,0,0.000,0.000,33420304.000,0,0
33421,89.647,-164.353,33440308.000,0,0.000,0.000,33440304.000,0,0
33441,89.647,-164.353,33460308.000,0,0.000,0.000,33460304.000,0,0
33461,89.647,-164.353,33480308.000,0,0.000,0.000,33480304.000,0,0
33481,89.647,-164.353,33500308.000,0,0.000,0.000,33500304.000,0,0
33501,89.647,-164.353,33520308.000,0,0.000,0.000,33520304.000,0,0
33521,89.647,-164.353,33540308.000,0,0.000,0.000,33540304.000,0,0
33541,89.647,-164.353,33560308.000,0,0.000,0.000,33560304.000,0,0
33561,89.647,-164.353,33580308.000,0,0.000,0.000,33580304.000,0,0
33581,89.647,-164.353,33600308.000,0,0.000,0.000,33600304.000,0,0
33601,89.647,-164.353,33620308.000,0,0.000,0.000,33620304.000,0,0
33621,89.647,-164.353,33640308.000,0,0.000,0.000,33640304.000,0,0
33641,89.647,-164.353,33660308.000,0,0.000,0.000,33660304.000,0,0
33661,89.647,-164.353,33680308.000,0,0.000,0.000,33680304.000,0,0
33681,89.647,-164.353,33700308.000,0,0.000,0.000,33700304.000,0,0
33701,89.647,-164.353,33720308.000,0,0.000,0.000,33720304.000,0,0
33721,89.647,-164.353,33740308.000,0,0.000,0.000,33740304.000,0,0
33741,89.647,-164.353,33760308.000,0,0.000,0.000,33760304.000,0,0
33761,89.647,-164.353,33780308.000,0,0.000,0.000,33780304.000,0,0
33781,89.647,-164.353,33800308.000,0,0.000,0.000,33800304.000,0,0
33801,89.647,-164.353,33820308.000,0,0.000,0.000,33820304.000,0,0
33821,89.647,-164.353,33840308.000,0,0.000,0.000,33840304.000,0,0
33841,89.647,-164.353,33860308.000,0,0.000,0.000,33860308.000,0,0
33861,89.647,-164.353,33880308.000,0,0.000,0.000,33880308.000,0,0
33881,89.647,-164.353,33900308.000,0,0.000,0.000,33900308.000,0,0
33901,89.647,-164.353,33920308.000,0,0.000,0.000,33920308.000,0,0
33921,89.647,-164.353,33940308.000,0,0.000,0.000,33940308.000,0,0
33941,89.647,-164.353,33960308.000,0,0.000,0.000,33960308.000,0,0
33961,89.647,-164.353,33980308.000,0,0.000,0.000,33980308.000,0,0
33981,89.647,-164.353,34000308.000,0,0.000,0.000,34000308.000,0,0
34001,89.647,-164.353,34020308.000,0,0.000,0.000,34020308.000,0,0
34021,89.647,-164.353,34040308.000,0,0.000,0.000,34040308.000,0,0
34041,89.647,-164.353,34060308.000,0,0.000,0.000,34060308.000,0,0
34061,89.647,-164.353,34080308.000,0,0.000,0.000,34080308.000,0,0
34081,89.647,-164.353,34100308.000,0,0.000,0.000,34100308.000,0,0
34101,89.647,-164.353,34120308.000,0,0.000,0.000,34120308.000,0,0
34121,89.647,-164.353,34140308.000,0,0.000,0.000,34140308.000,0,0
34141,89.647,-164.353,34160308.000,0,0.000,0.000,34160308.000,0,0
34161,89.647,-164.353,34180308.000,0,0.000,0.000,34180308.000,0,0
34181,89.647,-164.353,34200308.000,0,0.000,0.000,34200308.000,0,0
34201,89.647,-164.353,34220308.000,0,0.000,0.000,34220308.000,0,0
34221,89.647,-164.353,34240308.000,0,0.000,0.000,34240308.000,0,0
34241,89.647,-164.353,34260308.000,0,0.000,0.000,34260308.000,0,0
34261,89.647,-164.353,34280308.000,0,0.000,0.000,34280308.000,0,0
34281,89.647,-164.353,34300308.000,0,0.000,0.000,34300308.000,0,0
34301,89.647,-164.353,34320308.000,0,0.000,0.000,34320308.000,0,0
34321,89.647,-164.353,34340308.000,0,0.000,0.000,34340308.000,0,0
34341,89.647,-164.353,34360308.000,0,0.000,0.000,34360308.000,0,0
34361,89.647,-164.353,34380308.000,0,0.000,0.000,34380308.000,0,0
34381,89.647,-164.353,34400308.000,0,0.000,0.000,34400308.000,0,0
34401,89.647,-164.353,34420308.000,0,0.000,0.000,34420308.000,0,0
34421,89.647,-164.353,34440308.000,0,0.000,0.000,34440308.000,0,0
34441,89.647,-164.353,34460308.000,0,0.000,0.000,34460308.000,0,0
34461,89.647,-164.353,34480308.000,0,0.000,0.000,34480308.000,0,0
34481,89.647,-164.353,34500308.000,0,0.000,0.000,34500308.000,0,0
34501,89.647,-164.353,34520308.000,0,0.000,0.000,34520308.000,0,0
34521,89.647,-164.353,34540308.000,0,0.000,0.000,34540308.000,0,0
34541,89.647,-164.353,34560308.000,0,0.000,0.000,34560308.000,0,0
34561,89.647,-164.353,34580308.000,0,0.000,0.000,34580308.000,0,0
34581,89.647,-164.353,34600308.000,0,0.000,0.000,34600308.000,0,0
34601,89.647,-164.353,34620308.000,0,0.000,0.000,34620308.000,0,0
34621,89.647,-164.353,34640308.000,0,0.000,0.000,34640308.000,0,0
34641,89.647,-164.353,34660308.000,0,0.000,0.000,34660308.000,0,0
34661,89.647,-164.353,34680308.000,0,0.000,0.000,34680308.000,0,0
34681,89.647,-164.353,34700308.000,0,0.000,0.000,34700308.000,0,0
34701,89.647,-164.353,34720308.000,0,0.000,0.000,34720308.000,0,0
34721,89.647,-164.353,34740308.000,0,0.000,0.000,34740308.000,0,0
34741,89.647,-164.353,34760308.000,0,0.000,0.000,34760308.000,0,0
34761,89.647,-164.353,34780308.000,0,0.000,0.000,34780308.000,0,0
34781,89.647,-164.353,34800308.000,0,0.000,0.000,34800308.000,0,0
34801,89.647,-164.353,34820308.000,0,0.000,0.000,34820308.000,0,0
34821,89.647,-164.353,34840308.000,0,0.000,0.000,34840308.000,0,0
34841,89.647,-164.353,34860308.000,0,0.000,0.000,34860308.000,0,0
34861,89.647,-164.353,34880308.000,0,0.000,0.000,34880308.000,0,0
34881,89.647,-164.353,34900308.000,0,0.000,0.000,34900308.000,0,0
34901,89.647,-164.353,34920308.000,0,0.000,0.000,34920308.000,0,0
34921,89.647,-164.353,34940308.000,0,0.000,0.000,34940308.000,0,0
34941,89.647,-164.353,34960308.000,0,0.000,0.000,34960308.000,0,0
34961,89.647,-164.353,34980308.000,0,0.000,0.000,34980308.000,0,0
34981,89.647,-164.353,35000308.000,0,0.000,0.000,35000308.000,0,0
35001,89.647,-164.353,35020308.000,0,0.000,0.000,35020308.000,0,0
35021,89.647,-164.353,35040308.000,0,0.000,0.000,35040308.000,0,0
35041,89.647,-164.353,35060308.000,0,0.000,0.000,35060308.000,0,0
35061,89.647,-164.353,35080308.000,0,0.000,0.000,35080308.000,0,0
35081,89.647,-164.353,35100308.000,0,0.000,0.000,35100308.000,0,0
35101,89.647,-164.353,35120308.000,0,0.000,0.000,35120308.000,0,0
35121,89.647,-164.353,35140308.000,0,0.000,0.000,35140308.000,0,0
35141,89.647,-164.353,35160308.000,0,0.000,0.000,35160308.000,0,0
35161,89.647,-164.353,35180308.000,0,0.000,0.000,35180308.000,0,0
35181,89.647,-164.353,35200308.000,0,0.000,0.000,35200308.000,0,0
35201,89.647,-164.353,35220308.000,0,0.000,0.000,35220308.000,0,0
35221,89.647,-164.353,35240308.000,0,0.000,0.000,35240308.000,0,0
35241,89.647,-164.353,35260308.000,0,0.000,0.000,35260308.000,0,0
35261,89.647,-164.353,35280308.000,0,0.000,0.000,35280308.000,0,0
35281,89.647,-164.353,35300308.000,0,0.000,0.000,35300308.000,0,0
35301,89.647,-164.353,35320308.000,0,0.000,0.000,35320308.000,0,0
35321,89.647,-164.353,35340308.000,0,0.000,0.000,35340308.000,0,0
35341,89.647,-164.353,35360308.000,0,0.000,0.000,35360308.000,0,0
35361,89.647,-164.353,35380308.000,0,0.000,0.000,35380308.000,0,0
35381,89.647,-164.353,35400308.000,0,0.000,0.000,35400308.000,0,0
35401,89.647,-164.353,35420308.000,0,0.000,0.000,35420308.000,0,0
35421,89.647,-164.353,35440308.000,0,0.000,0.000,35440308.000,0,0
35441,89.647,-164.353,35460308.000,0,0.000,0.000,35460308.000,0,0
35461,89.647,-164.353,35480308.000,0,0.000,0.000,35480308.000,0,0
35481,89.647,-164.353,35500308.000,0,0.000,0.000,35500308.000,0,0
35501,89.647,-164.353,35520308.000,0,0.000,0.000,35520308.000,0,0
35521,89.647,-164.353,35540308.000,0,0.000,0.000,35540308.000,0,0
35541,89.647,-164.353,35560308.000,0,0.000,0.000,35560308.000,0,0
35561,89.647,-164.353,35580308.000,0,0.000,0.000,35580308.000,0,0
35581,89.647,-164.353,35600308.000,0,0.000,0.000,35600308.000,0,0
35601,89.647,-164.353,35620308.000,0,0.000,0.000,35620308.000,0,0
35621,89.647,-164.353,35640308.000,0,0.000,0.000,35640308.000,0,0
35641,89.647,-164.353,35660308.000,0,0.000,0.000,35660308.000,0,0
35661,89.647,-164.353,35680308.000,0,0.000,0.000,35680308.000,0,0
35681,89.647,-164.353,35700308.000,0,0.000,0.000,35700308.000,0,0
35701,89.647,-164.353,35720308.000,0,0.000,0.000,35720308.000,0,0
35721,89.647,-164.353,35740308.000,0,0.000,0.000,35740308.000,0,0
35741,89.647,-164.353,35760308.000,0,0.000,0.000,35760308.000,0,0
35761,89.647,-164.353,35780308.000,0,0.000,0.000,35780308.000,0,0
35781,89.647,-164.353,35800308.000,0,0.000,0.000,35800308.000,0,0
35801,89.647,-164.353,35820308.000,0,0.000,0.000,35820308.000,0,0
35821,89.647,-164.353,35840308.000,0,0.000,0.000,35840308.000,0,0
35841,89.647,-164.353,35860308.000,0,0.000,0.000,35860308.000,0,0
35861,89.647,-164.353,35880308.000,0,0.000,0.000,35880308.000,0,0
35881,89.647,-164.353,35900308.000,0,0.000,0.000,35900308.000,0,0
35901,89.647,-164.353,35920308.000,0,0.000,0.000,35920308.000,0,0
35921,89.647,-164.353,35940308.000,0,0.000,0.000,35940308.000,0,0
35941,89.647,-164.353,35960308.000,0,0.000,0.000,35960308.000,0,0
35961,89.647,-164.353,35980308.000,0,0.000,0.000,35980308.000,0,0
35981,89.647,-164.353,36000308.000,0,0.000,0.000,36000308.000,0,0
36001,89.647,-164.353,36020308.000,0,0.000,0.000,36020308.000,0,0
36021,89.647,-164.353,36040308.000,0,0.000,0.000,36040308.000,0,0
36041,89.647,-164.353,36060308.000,0,0.000,0.000,36060308.000,0,0
36061,89.647,-164.353,36080308.000,0,0.000,0.000,36080308.000,0,0
36081,89.647,-164.353,36100308.000,0,0.000,0.000,36100308.000,0,0
36101,89.647,-164.353,36120308.000,0,0.000,0.000,36120308.000,0,0
36121,89.647,-164.353,36140308.000,0,0.000,0.000,36140308.000,0,0
36141,89.647,-164.353,36160308.000,0,0.000,0.000,36160308.000,0,0
36161,89.647,-164.353,36180308.000,0,0.000,0.000,36180308.000,0,0
36181,89.647,-164.353,36200308.000,0,0.000,0.000,36200308.000,0,0
36201,89.647,-164.353,36220308.000,0,0.000,0.000,36220308.000,0,0
36221,89.647,-164.353,36240308.000,0,0.000,0.000,36240308.000,0,0
36241,89.647,-164.353,36260308.000,0,0.000,0.000,36260308.000,0,0
36261,89.647,-164.353,36280308.000,0,0.000,0.000,36280308.000,0,0
36281,89.647,-164.353,36300308.000,0,0.000,0.000,36300308.000,0,0
36301,89.647,-164.353,36320308.000,0,0.000,0.000,36320308.000,0,0
36321,89.647,-164.353,36340308.000,0,0.000,0.000,36340308.000,0,0
36341,89.647,-164.353,36360312.000,0,0.000,0.000,36360308.000,0,0
36361,89.647,-164.353,36380312.000,0,0.000,0.000,36380308.000,0,0
36381,89.647,-164.353,36400312.000,0,0.000,0.000,36400308.000,0,0
36401,89.647,-164.353,36420312.000,0,0.000,0.000,36420308.000,0,0
36421,89.647,-164.353,36440312.000,0,0.000,0.000,36440304.000,0,0
36441,89.647,-164.353,36460308.000,0,0.000,0.000,36460304.000,0,0
36461,89.647,-164.353,36480308.000,0,0.000,0.000,36480304.000,0,0
36481,89.647,-164.353,36500308.000,0,0.000,0.000,36500304.000,0,0
36501,89.647,-164.353,36520308.000,0,0.000,0.000,36520304.000,0,0
36521,89.647,-164.353,36540308.000,0,0.000,0.000,36540304.000,0,0
36541,89.647,-164.353,36560308.000,0,0.000,0.000,36560304.000,0,0
36561,89.647,-164.353,36580308.000,0,0.000,0.000,36580304.000,0,0
36581,89.647,-164.353,36600308.000,0,0.000,0.000,36600304.000,0,0
36601,89.647,-164.353,36620308.000,0,0.000,0.000,36620304.000,0,0
36621,89.647,-164.353,36640308.000,0,0.000,0.000,36640304.000,0,0
36641,89.647,-164.353,36660308.000,0,0.000,0.000,36660304.000,0,0
36661,89.647,-164.353,36680308.000,0,0.000,0.000,36680304.000,0,0
36681,89.647,-164.353,36700308.000,0,0.000,0.000,36700304.000,0,0
36701,89.647,-164.353,36720308.000,0,0.000,0.000,36720304.000,0,0
36721,89.647,-164.353,36740308.000,0,0.000,0.000,36740304.000,0,0
36741,89.647,-164.353,36760308.000,0,0.000,0.000,36760304.000,0,0
36761,89.647,-164.353,36780308.000,0,0.000,0.000,36780304.000,0,0
36781,89.647,-164.353,36800308.000,0,0.000,0.000,36800304.000,0,0
36801,89.647,-164.353,36820308.000,0,0.000,0.000,36820304.000,0,0
36821,89.647,-164.353,36840308.000,0,0.000,0.000,36840304.000,0,0
36841,89.647,-164.353,36860308.000,0,0.000,0.000,36860304.000,0,0
36861,89.647,-164.353,36880308.000,0,0.000,0.000,36880304.000,0,0
36881,89.647,-164.353,36900308.000,0,0.000,0.000,36900304.000,0,0
36901,89.647,-164.353,36920308.000,0,0.000,0.000,36920304.000,0,0
36921,89.647,-164.353,36940308.000,0,0.000,0.000,36940304.000,0,0
36941,89.647,-164.353,36960308.000,0,0.000,0.000,36960304.000,0,0
36961,89.647,-164.353,36980308.000,0,0.000,0.000,36980304.000,0,0
36981,89.647,-164.353,37000308.000,0,0.000,0.000,37000304.000,0,0
37001,89.647,-164.353,37020308.000,0,0.000,0.000,37020304.000,0,0
37021,89.647,-164.353,37040308.000,0,0.000,0.000,37040304.000,0,0
37041,89.647,-164.353,37060308.000,0,0.000,0.000,37060304.000,0,0
37061,89.647,-164.353,37080308.000,0,0.000,0.000,37080304.000,0,0
37081,89.647,-164.353,37100308.000,0,0.000,0.000,37100304.000,0,0
37101,89.647,-164.353,37120308.000,0,0.000,0.000,37120304.000,0,0
37121,89.647,-164.353,37140308.000,0,0.000,0.000,37140304.000,0,0
37141,89.647,-164.353,37160308.000,0,0.000,0.000,37160304.000,0,0
37161,89.647,-164.353,37180308.000,0,0.000,0.000,37180304.000,0,0
37181,89.647,-164.353,37200308.000,0,0.000,0.000,37200304.000,0,0
37201,89.647,-164.353,37220308.000,0,0.000,0.000,37220304.000,0,0
37221,89.647,-164.353,37240308.000,0,0.000,0.000,37240304.000,0,0
37241,89.647,-164.353,37260308.000,0,0.000,0.000,37260304.000,0,0
37261,89.647,-164.353,37280308.000,0,0.000,0.000,37280304.000,0,0
37281,89.647,-164.353,37300308.000,0,0.000,0.000,37300304.000,0,0
37301,89.647,-164.353,37320308.000,0,0.000,0.000,37320304.000,0,0
37321,89.647,-164.353,37340308.000,0,0.000,0.000,37340304.000,0,0
37341,89.647,-164.353,37360308.000,0,0.000,0.000,37360304.000,0,0
37361,89.647,-164.353,37380308.000,0,0.000,0.000,37380304.000,0,0
