timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
1341976,0.000,0.000,4166.000,0.000,0.000,4166.000
1346141,0.000,0.000,4166.000,0.000,0.000,4166.000
1350303,0.000,0.000,4166.000,0.000,0.000,4166.000
1354474,0.000,0.000,4166.000,0.000,0.000,4166.000
1358646,0.000,0.000,4166.000,0.000,0.000,4167.000
1362812,0.000,0.000,4166.000,0.000,0.000,4165.000
1366972,0.000,0.000,4166.000,0.000,0.000,4166.000
1371137,0.000,0.000,4166.000,0.000,0.000,4166.000
1375299,0.000,0.000,4166.000,0.000,0.000,4166.000
1379470,0.000,0.000,4166.000,0.000,0.000,4166.000
1383642,0.000,0.000,4166.000,0.000,0.000,4166.000
1387804,0.000,0.000,4166.000,0.000,0.000,4166.000
1391968,0.000,0.000,4166.000,0.000,0.000,4166.000
1396133,0.000,0.000,4166.000,0.000,0.000,4166.000
1400295,0.000,0.000,4166.000,0.000,0.000,4166.000
1404466,0.000,0.000,4166.000,0.000,0.000,4166.000
1408638,0.000,0.000,4166.000,0.000,0.000,4166.000
1412800,0.000,0.000,4166.000,0.000,0.000,4166.000
1416964,0.000,0.000,4166.000,0.000,0.000,4166.000
1421129,0.000,0.000,4166.000,0.000,0.000,4166.000
1425291,0.000,0.000,4166.000,0.000,0.000,4166.000
1429462,0.000,0.000,4166.000,0.000,0.000,4166.000
1433634,0.000,0.000,4166.000,0.000,0.000,4166.000
1437796,0.000,0.000,4166.000,0.000,0.000,4166.000
1441960,0.000,0.000,4166.000,0.000,0.000,4166.000
1446125,0.000,0.000,4166.000,0.000,0.000,4166.000
1450287,0.000,0.000,4166.000,0.000,0.000,4166.000
1454458,0.000,0.000,4166.000,0.000,0.000,4166.000
1458630,0.000,0.000,4166.000,0.000,0.000,4166.000
1462792,0.000,0.000,4166.000,0.000,0.000,4166.000
1466956,0.000,0.000,4166.000,0.000,0.000,4166.000
1471121,0.000,0.000,4166.000,0.000,0.000,4166.000
1475283,0.000,0.000,4166.000,0.000,0.000,4166.000
1479454,0.000,0.000,4166.000,0.000,0.000,4166.000
1483625,0.000,0.000,4166.000,0.000,0.000,4166.000
1487788,0.000,0.000,4166.000,0.000,0.000,4166.000
1491952,0.000,0.000,4166.000,0.000,0.000,4166.000
1496117,0.000,0.000,4166.000,0.000,0.000,4166.000
1500279,0.000,0.000,4166.000,0.000,0.000,4166.000
1504450,0.000,0.000,4166.000,0.000,0.000,4166.000
1508618,0.000,0.000,4166.000,0.000,0.000,4166.000
1512784,0.000,0.000,4166.000,0.000,0.000,4166.000
1516949,0.000,0.000,4166.000,0.000,0.000,4166.000
1521113,0.000,0.000,4166.000,0.000,0.000,4166.000
