timestamp[us],left_dx[um],left_dy[um],left_dt[us],right_dx[um],right_dy[um],right_dt[us]
13900627,0.000,0.000,50000.000,-268.941,-268.941,50000.000
13950632,0.000,0.000,50000.000,-216.647,-216.647,50000.000
14000633,0.000,0.000,50000.000,-171.824,-216.647,50000.000
14050630,0.000,0.000,50000.000,381.000,358.588,50000.000
14100624,0.000,0.000,50000.000,1202.765,1314.823,50000.000
14150636,0.000,0.000,50000.000,313.765,358.588,50000.000
14200626,0.000,0.000,50000.000,13760.822,-1613.647,50000.000
14250644,0.000,0.000,50000.000,-1210.235,-1471.706,50000.000
14300638,0.000,0.000,50000.000,-448.235,-582.706,50000.000
14350628,0.000,0.000,50000.000,-515.471,-209.176,50000.000
14400626,0.000,0.000,50000.000,-194.235,-171.824,50000.000
14450630,0.000,0.000,50000.000,-156.882,-134.471,50000.000
14500628,0.000,0.000,50000.000,-127.000,-134.471,50000.000
14550625,0.000,0.000,50000.000,336.176,395.941,50000.000
14600623,0.000,0.000,50000.000,3018.117,3182.470,50000.000
14650636,0.000,0.000,50000.000,4661.647,4497.294,50000.000
14700635,0.000,0.000,50000.000,2457.823,1255.059,50000.000
14750636,0.000,0.000,50000.000,127.000,52.294,50000.000
14800621,0.000,0.000,50000.000,-2995.706,-2248.647,50000.000
14850637,0.000,0.000,50000.000,-545.353,-381.000,50000.000
14900625,0.000,0.000,50000.000,-366.059,-649.941,50000.000
14950628,0.000,0.000,50000.000,-590.176,-194.235,50000.000
15000631,0.000,0.000,50000.000,-171.824,-89.647,50000.000
15050624,0.000,0.000,50000.000,-67.235,-89.647,50000.000
15100622,0.000,0.000,50000.000,-59.765,-67.235,50000.000
15150619,0.000,0.000,50000.000,-13424.646,1546.412,50000.000
15200645,0.000,0.000,50000.000,112.059,328.706,50000.000
15250619,0.000,0.000,50000.000,59.765,104.588,50000.000
15300619,0.000,0.000,50000.000,7.471,82.176,50000.000
15350598,0.000,0.000,50000.000,0.000,74.706,50000.000
15400551,0.000,0.000,50000.000,0.000,59.765,50000.000
15450553,0.000,0.000,50000.000,7.471,59.765,50000.000
15500595,0.000,0.000,50000.000,14.941,37.353,50000.000
15550616,0.000,0.000,50000.000,7.471,37.353,50000.000
15600595,0.000,0.000,50000.000,-14.941,52.294,50000.000
15650620,0.000,0.000,50000.000,-89.647,-321.235,50000.000
15700627,0.000,0.000,50000.000,82.176,-194.235,50000.000
15750626,0.000,0.000,50000.000,694.765,717.176,50000.000
15800626,0.000,0.000,50000.000,567.765,635.000,50000.000
15850624,0.000,0.000,50000.000,1187.823,1509.059,50000.000
15900634,0.000,0.000,50000.000,358.588,321.235,50000.000
15950630,0.000,0.000,50000.000,216.647,52.294,50000.000
16000624,0.000,0.000,50000.000,29.882,29.882,50000.000
16050618,0.000,0.000,50000.000,14.941,14.941,50000.000
16100619,0.000,0.000,50000.000,7.471,7.471,50000.000
16150576,0.000,0.000,50000.000,7.471,0.000,50000.000
16200532,0.000,0.000,50000.000,7.471,0.000,50000.000
16250532,0.000,0.000,50000.000,82.176,14.941,50000.000
16300619,0.000,0.000,50000.000,694.765,194.235,50000.000
16350627,0.000,0.000,50000.000,2181.412,3107.764,50000.000
16400636,0.000,0.000,50000.000,179.294,186.765,50000.000
16450627,0.000,0.000,50000.000,164.353,156.882,50000.000
16500627,0.000,0.000,50000.000,127.000,156.882,50000.000
16550627,0.000,0.000,50000.000,104.588,104.588,50000.000
16600626,0.000,0.000,50000.000,74.706,89.647,50000.000
16650614,0.000,0.000,50000.000,59.765,59.765,50000.000
16700613,0.000,0.000,50000.000,37.353,59.765,50000.000
16750613,0.000,0.000,50000.000,44.824,67.235,50000.000
16800616,0.000,0.000,50000.000,156.882,67.235,50000.000
16850624,0.000,0.000,50000.000,3369.235,3302.000,50000.000
16900636,0.000,0.000,50000.000,3145.117,3302.000,50000.000
16950636,0.000,0.000,50000.000,2009.588,2562.412,50000.000
17000634,0.000,0.000,50000.000,597.647,1150.470,50000.000
17050631,0.000,0.000,50000.000,59.765,89.647,50000.000
17100616,0.000,0.000,50000.000,22.412,67.235,50000.000
17150615,0.000,0.000,50000.000,7.471,59.765,50000.000
17200595,0.000,0.000,50000.000,7.471,52.294,50000.000
17250598,0.000,0.000,50000.000,7.471,37.353,50000.000
17300595,0.000,0.000,50000.000,0.000,22.412,50000.000
17350552,0.000,0.000,50000.000,0.000,14.941,50000.000
17400556,0.000,0.000,50000.000,0.000,14.941,50000.000
17450556,0.000,0.000,50000.000,104.588,515.471,50000.000
17500623,0.000,0.000,50000.000,1307.353,1180.353,50000.000
17550631,0.000,0.000,50000.000,179.294,224.118,50000.000
17600627,0.000,0.000,50000.000,112.059,119.529,50000.000
17650625,0.000,0.000,50000.000,97.118,97.118,50000.000
17700612,0.000,0.000,50000.000,74.706,89.647,50000.000
17750613,0.000,0.000,50000.000,59.765,74.706,50000.000
17800611,0.000,0.000,50000.000,52.294,74.706,50000.000
17850614,0.000,0.000,50000.000,37.353,37.353,50000.000
17900613,0.000,0.000,50000.000,29.882,29.882,50000.000
17950618,0.000,0.000,50000.000,22.412,29.882,50000.000
18000614,0.000,0.000,50000.000,7.471,22.412,50000.000
18050594,0.000,0.000,50000.000,351.118,433.294,50000.000
18100626,0.000,0.000,50000.000,22.412,291.353,50000.000
18150617,0.000,0.000,50000.000,216.647,134.471,50000.000
18200624,0.000,0.000,50000.000,97.118,127.000,50000.000
18250618,0.000,0.000,50000.000,97.118,74.706,50000.000
18300610,0.000,0.000,50000.000,44.824,52.294,50000.000
18350616,0.000,0.000,50000.000,29.882,37.353,50000.000
18400615,0.000,0.000,50000.000,7.471,22.412,50000.000
18450594,0.000,0.000,50000.000,0.000,22.412,50000.000
18500552,0.000,0.000,50000.000,-7.471,22.412,50000.000
18550596,0.000,0.000,50000.000,-7.471,22.412,50000.000
18600596,0.000,0.000,50000.000,179.294,239.059,50000.000
18650625,0.000,0.000,50000.000,1195.294,1426.882,50000.000
18700642,0.000,0.000,50000.000,552.823,1426.882,50000.000
18750636,0.000,0.000,50000.000,-14.941,141.941,50000.000
18800626,0.000,0.000,50000.000,-67.235,141.941,50000.000
18850625,0.000,0.000,50000.000,-67.235,74.706,50000.000
18900615,0.000,0.000,50000.000,605.118,612.588,50000.000
18950625,0.000,0.000,50000.000,1225.176,1411.941,50000.000
19000641,0.000,0.000,50000.000,440.765,455.706,50000.000
19050619,0.000,0.000,50000.000,112.059,112.059,50000.000
19100620,0.000,0.000,50000.000,97.118,112.059,50000.000
19150616,0.000,0.000,50000.000,-104.588,-201.706,50000.000
19200624,0.000,0.000,50000.000,-926.353,-1255.059,50000.000
19250631,0.000,0.000,50000.000,-231.588,-283.882,50000.000
19300633,0.000,0.000,50000.000,-216.647,-283.882,50000.000
19350633,0.000,0.000,50000.000,-13588.999,1292.412,50000.000
19400646,0.000,0.000,50000.000,1449.294,1322.294,50000.000
19450642,0.000,0.000,50000.000,433.294,209.176,50000.000
19500627,0.000,0.000,50000.000,246.529,209.176,50000.000
